Run,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
13,95.0,100.0,100.0,100.0,100.0,100.0,85.0,98.0,100.0,40.0,98.0,50.0,100.0,98.0,95.0,30.0,100.0,95.0,95.0,95.0,100.0,95.0,85.0,40.0,100.0,100.0,90.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,100.0,85.0,60.0,85.0,98.0,100.0,98.0,100.0,100.0,95.0,95.0,98.0,100.0,100.0
14,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,20.0,100.0,60.0,100.0,95.0,95.0,20.0,100.0,95.0,95.0,95.0,100.0,98.0,85.0,40.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,85.0,90.0,100.0,100.0,85.0,100.0,85.0,100.0,85.0,98.0,100.0,98.0,100.0,95.0,0.0,97.0,100.0,100.0,98.0
15,95.0,100.0,100.0,100.0,100.0,100.0,85.0,30.0,100.0,40.0,100.0,50.0,100.0,95.0,95.0,30.0,100.0,95.0,90.0,95.0,100.0,95.0,85.0,40.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,95.0,90.0,100.0,100.0,85.0,100.0,85.0,66.0,85.0,95.0,100.0,100.0,100.0,99.0,10.0,100.0,100.0,100.0,100.0
16,100.0,99.0,100.0,100.0,100.0,100.0,85.0,10.0,100.0,40.0,100.0,60.0,100.0,95.0,95.0,30.0,100.0,95.0,90.0,95.0,100.0,97.0,85.0,40.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,93.0,90.0,100.0,100.0,98.0,95.0,85.0,100.0,85.0,95.0,100.0,95.0,100.0,95.0,10.0,95.0,100.0,100.0,100.0
17,98.0,100.0,100.0,100.0,100.0,100.0,85.0,10.0,100.0,45.0,100.0,65.0,100.0,95.0,95.0,30.0,100.0,95.0,95.0,95.0,100.0,95.0,85.0,30.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,100.0,85.0,70.0,85.0,98.0,100.0,98.0,100.0,98.0,10.0,95.0,100.0,100.0,97.0
18,98.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,98.0,100.0,70.0,100.0,95.0,95.0,30.0,100.0,95.0,95.0,92.0,100.0,98.0,85.0,40.0,100.0,100.0,84.0,100.0,100.0,0.0,0.0,85.0,90.0,100.0,98.0,97.0,100.0,85.0,60.0,85.0,100.0,100.0,98.0,100.0,98.0,10.0,100.0,100.0,100.0,100.0
19,100.0,100.0,100.0,100.0,100.0,100.0,85.0,10.0,100.0,45.0,100.0,69.0,100.0,95.0,95.0,40.0,100.0,95.0,95.0,95.0,100.0,95.0,85.0,40.0,100.0,100.0,85.0,95.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,97.0,85.0,60.0,85.0,95.0,100.0,98.0,100.0,98.0,10.0,100.0,100.0,100.0,98.0
20,95.0,100.0,100.0,100.0,100.0,100.0,85.0,20.0,100.0,40.0,100.0,65.0,100.0,96.0,95.0,30.0,100.0,97.0,90.0,95.0,100.0,98.0,85.0,30.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,100.0,85.0,50.0,85.0,97.0,100.0,98.0,100.0,98.0,10.0,95.0,100.0,100.0,100.0
21,100.0,100.0,100.0,100.0,100.0,100.0,85.0,10.0,100.0,40.0,95.0,50.0,100.0,95.0,95.0,30.0,100.0,92.0,95.0,95.0,100.0,98.0,85.0,40.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,90.0,90.0,100.0,98.0,98.0,95.0,85.0,70.0,85.0,95.0,100.0,100.0,100.0,98.0,0.0,98.0,100.0,100.0,100.0
22,95.0,100.0,100.0,100.0,100.0,100.0,85.0,10.0,100.0,40.0,100.0,50.0,100.0,95.0,95.0,30.0,100.0,95.0,95.0,95.0,100.0,100.0,85.0,45.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,85.0,90.0,100.0,100.0,98.0,95.0,85.0,70.0,85.0,95.0,100.0,100.0,100.0,100.0,10.0,98.0,100.0,100.0,98.0
23,98.0,100.0,100.0,100.0,100.0,100.0,85.0,98.0,100.0,40.0,100.0,70.0,100.0,98.0,95.0,40.0,100.0,95.0,95.0,90.0,100.0,98.0,85.0,30.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,92.0,100.0,100.0,98.0,100.0,85.0,50.0,85.0,95.0,100.0,98.0,100.0,95.0,10.0,98.0,100.0,100.0,99.0
24,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,40.0,100.0,65.0,100.0,95.0,95.0,30.0,100.0,95.0,95.0,95.0,100.0,98.0,85.0,40.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,95.0,90.0,100.0,100.0,85.0,95.0,85.0,60.0,85.0,95.0,100.0,98.0,100.0,95.0,10.0,98.0,100.0,100.0,98.0
25,95.0,100.0,100.0,100.0,100.0,100.0,85.0,98.0,100.0,30.0,100.0,50.0,100.0,95.0,95.0,40.0,100.0,95.0,90.0,95.0,100.0,98.0,85.0,40.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,100.0,85.0,70.0,80.0,95.0,100.0,100.0,100.0,95.0,10.0,95.0,100.0,100.0,85.0
26,98.0,100.0,100.0,100.0,100.0,100.0,85.0,20.0,100.0,40.0,100.0,50.0,100.0,95.0,98.0,20.0,100.0,95.0,95.0,95.0,100.0,100.0,85.0,40.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,90.0,95.0,100.0,100.0,85.0,99.0,85.0,50.0,85.0,95.0,100.0,100.0,100.0,95.0,10.0,100.0,100.0,100.0,85.0
27,100.0,100.0,100.0,100.0,100.0,100.0,85.0,10.0,100.0,45.0,100.0,70.0,100.0,95.0,95.0,40.0,100.0,95.0,95.0,95.0,100.0,95.0,80.0,45.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,98.0,100.0,85.0,60.0,85.0,95.0,100.0,98.0,100.0,100.0,10.0,98.0,95.0,100.0,85.0
28,95.0,100.0,100.0,100.0,100.0,100.0,85.0,10.0,100.0,30.0,100.0,50.0,100.0,96.0,95.0,20.0,100.0,95.0,95.0,95.0,100.0,95.0,85.0,40.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,90.0,90.0,100.0,98.0,85.0,98.0,85.0,70.0,85.0,95.0,100.0,98.0,100.0,97.0,10.0,95.0,100.0,100.0,85.0
29,100.0,100.0,100.0,100.0,100.0,100.0,85.0,20.0,100.0,30.0,100.0,65.0,100.0,95.0,95.0,40.0,100.0,95.0,95.0,95.0,100.0,95.0,85.0,40.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,95.0,95.0,85.0,50.0,85.0,98.0,100.0,100.0,100.0,95.0,10.0,100.0,100.0,100.0,85.0
30,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,40.0,100.0,60.0,100.0,95.0,95.0,30.0,100.0,90.0,90.0,90.0,100.0,100.0,85.0,30.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,90.0,95.0,100.0,98.0,98.0,98.0,85.0,60.0,85.0,95.0,100.0,100.0,100.0,98.0,10.0,98.0,98.0,100.0,90.0
31,100.0,100.0,100.0,100.0,100.0,100.0,85.0,20.0,100.0,95.0,100.0,50.0,100.0,95.0,95.0,25.0,100.0,95.0,90.0,95.0,100.0,98.0,85.0,30.0,100.0,100.0,90.0,100.0,98.0,0.0,0.0,90.0,90.0,100.0,100.0,98.0,100.0,85.0,70.0,75.0,95.0,100.0,98.0,98.0,95.0,10.0,100.0,98.0,100.0,85.0
32,100.0,100.0,100.0,100.0,0.0,100.0,90.0,10.0,100.0,100.0,100.0,50.0,100.0,95.0,95.0,25.0,100.0,95.0,95.0,95.0,100.0,95.0,85.0,40.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,95.0,100.0,95.0,85.0,70.0,80.0,95.0,100.0,100.0,100.0,100.0,10.0,98.0,95.0,100.0,100.0
33,98.0,100.0,100.0,100.0,100.0,100.0,85.0,98.0,100.0,40.0,100.0,79.0,100.0,95.0,95.0,45.0,100.0,95.0,95.0,94.0,100.0,100.0,85.0,40.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,100.0,85.0,50.0,85.0,95.0,100.0,100.0,100.0,95.0,10.0,98.0,98.0,100.0,100.0
34,100.0,100.0,100.0,100.0,100.0,100.0,85.0,95.0,100.0,40.0,100.0,65.0,100.0,95.0,95.0,30.0,100.0,95.0,95.0,95.0,100.0,100.0,85.0,45.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,98.0,100.0,85.0,50.0,85.0,95.0,100.0,100.0,100.0,98.0,10.0,100.0,100.0,100.0,98.0
35,98.0,100.0,100.0,100.0,100.0,100.0,85.0,10.0,100.0,35.0,100.0,50.0,100.0,95.0,95.0,40.0,100.0,94.0,90.0,95.0,100.0,98.0,85.0,40.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,90.0,90.0,100.0,98.0,85.0,100.0,87.0,70.0,85.0,95.0,100.0,100.0,100.0,95.0,10.0,100.0,100.0,100.0,98.0
36,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,45.0,100.0,55.0,100.0,95.0,95.0,20.0,100.0,90.0,94.0,95.0,100.0,100.0,85.0,30.0,100.0,100.0,80.0,100.0,100.0,0.0,0.0,94.0,90.0,100.0,98.0,85.0,95.0,85.0,60.0,85.0,98.0,100.0,99.0,100.0,100.0,0.0,100.0,98.0,100.0,85.0
37,100.0,100.0,100.0,100.0,100.0,100.0,85.0,25.0,100.0,100.0,100.0,70.0,100.0,95.0,95.0,30.0,100.0,95.0,95.0,95.0,100.0,95.0,85.0,40.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,100.0,85.0,50.0,85.0,100.0,100.0,100.0,100.0,95.0,0.0,100.0,100.0,100.0,90.0
38,100.0,100.0,100.0,100.0,100.0,100.0,85.0,10.0,100.0,35.0,100.0,55.0,100.0,95.0,95.0,30.0,100.0,95.0,95.0,98.0,100.0,95.0,85.0,25.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,95.0,90.0,100.0,98.0,88.0,100.0,84.0,50.0,85.0,100.0,100.0,100.0,100.0,98.0,0.0,100.0,100.0,100.0,85.0
39,95.0,100.0,100.0,100.0,100.0,100.0,85.0,97.0,100.0,98.0,100.0,50.0,100.0,95.0,95.0,30.0,100.0,95.0,95.0,95.0,100.0,95.0,85.0,30.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,100.0,85.0,50.0,85.0,95.0,100.0,100.0,100.0,95.0,10.0,95.0,98.0,100.0,100.0
40,98.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,98.0,100.0,70.0,98.0,95.0,98.0,30.0,100.0,93.0,95.0,95.0,100.0,95.0,85.0,40.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,100.0,85.0,50.0,85.0,95.0,100.0,98.0,100.0,100.0,10.0,95.0,98.0,100.0,98.0
41,100.0,100.0,100.0,98.0,100.0,100.0,85.0,95.0,100.0,30.0,100.0,70.0,100.0,95.0,95.0,40.0,100.0,95.0,90.0,95.0,100.0,100.0,85.0,40.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,100.0,85.0,60.0,85.0,95.0,100.0,100.0,100.0,98.0,0.0,98.0,100.0,100.0,98.0
42,100.0,100.0,100.0,100.0,100.0,100.0,87.0,20.0,100.0,40.0,100.0,65.0,100.0,95.0,95.0,20.0,100.0,95.0,90.0,95.0,100.0,98.0,85.0,30.0,100.0,100.0,90.0,98.0,100.0,0.0,0.0,90.0,94.0,100.0,98.0,85.0,98.0,85.0,70.0,85.0,98.0,100.0,98.0,100.0,95.0,10.0,98.0,100.0,100.0,98.0
43,98.0,100.0,100.0,100.0,100.0,100.0,85.0,98.0,100.0,45.0,100.0,75.0,100.0,95.0,90.0,30.0,100.0,95.0,95.0,95.0,100.0,98.0,85.0,30.0,100.0,100.0,87.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,98.0,85.0,100.0,85.0,70.0,85.0,95.0,100.0,98.0,100.0,95.0,10.0,95.0,98.0,100.0,100.0
44,98.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,98.0,100.0,60.0,100.0,95.0,95.0,40.0,100.0,95.0,95.0,95.0,100.0,95.0,85.0,40.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,95.0,90.0,100.0,100.0,85.0,100.0,80.0,65.0,85.0,98.0,100.0,98.0,100.0,95.0,100.0,98.0,100.0,100.0,98.0
45,100.0,100.0,100.0,100.0,100.0,100.0,85.0,20.0,100.0,40.0,100.0,70.0,100.0,95.0,95.0,30.0,100.0,94.0,90.0,95.0,100.0,97.0,85.0,40.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,90.0,90.0,100.0,98.0,85.0,100.0,85.0,60.0,85.0,98.0,100.0,98.0,100.0,95.0,10.0,100.0,100.0,100.0,98.0
46,98.0,100.0,100.0,100.0,0.0,100.0,85.0,10.0,100.0,48.0,100.0,70.0,100.0,95.0,95.0,40.0,100.0,95.0,95.0,95.0,100.0,98.0,85.0,35.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,100.0,85.0,70.0,85.0,95.0,100.0,100.0,100.0,95.0,10.0,100.0,100.0,100.0,100.0
47,100.0,100.0,100.0,100.0,100.0,100.0,85.0,10.0,100.0,40.0,100.0,75.0,100.0,95.0,95.0,40.0,100.0,95.0,95.0,95.0,100.0,100.0,85.0,40.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,100.0,85.0,50.0,85.0,95.0,100.0,95.0,100.0,100.0,10.0,98.0,98.0,100.0,98.0
48,95.0,100.0,100.0,100.0,100.0,100.0,85.0,10.0,100.0,98.0,100.0,50.0,100.0,95.0,95.0,40.0,100.0,92.0,95.0,95.0,100.0,95.0,85.0,25.0,100.0,100.0,85.0,98.0,100.0,0.0,0.0,90.0,90.0,100.0,98.0,85.0,100.0,85.0,70.0,85.0,95.0,100.0,97.0,100.0,95.0,10.0,100.0,100.0,100.0,98.0
49,100.0,100.0,100.0,100.0,100.0,100.0,85.0,20.0,100.0,40.0,100.0,70.0,98.0,95.0,95.0,30.0,100.0,95.0,95.0,95.0,100.0,100.0,85.0,25.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,100.0,85.0,100.0,85.0,70.0,85.0,95.0,100.0,98.0,100.0,95.0,10.0,98.0,98.0,100.0,98.0
50,98.0,100.0,100.0,100.0,100.0,100.0,85.0,20.0,100.0,40.0,100.0,60.0,100.0,98.0,98.0,30.0,100.0,95.0,90.0,95.0,100.0,98.0,85.0,30.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,90.0,90.0,100.0,98.0,85.0,100.0,85.0,70.0,80.0,95.0,100.0,100.0,100.0,98.0,10.0,100.0,100.0,100.0,98.0
