Run,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
11,0.0,0.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,98.0,100.0,80.0,100.0,40.0,40.0,40.0,100.0,95.0,95.0,95.0,100.0,90.0,85.0,30.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,25.0,88.0,95.0,85.0,30.0,85.0,100.0,0.0,0.0,100.0,98.0,100.0,90.0,100.0,30.0,100.0
12,0.0,0.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,80.0,100.0,25.0,40.0,30.0,100.0,90.0,95.0,95.0,100.0,95.0,82.0,40.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,20.0,85.0,95.0,85.0,40.0,85.0,100.0,0.0,0.0,100.0,100.0,95.0,95.0,100.0,20.0,100.0
13,0.0,0.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,98.0,100.0,80.0,95.0,20.0,30.0,20.0,100.0,90.0,95.0,95.0,100.0,95.0,85.0,45.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,30.0,90.0,95.0,85.0,30.0,85.0,95.0,0.0,0.0,100.0,100.0,100.0,95.0,100.0,30.0,100.0
14,0.0,0.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,98.0,100.0,80.0,100.0,30.0,40.0,20.0,100.0,90.0,95.0,95.0,100.0,95.0,85.0,30.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,10.0,90.0,95.0,85.0,30.0,80.0,98.0,0.0,0.0,100.0,98.0,95.0,95.0,100.0,30.0,100.0
15,0.0,0.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,98.0,100.0,85.0,98.0,20.0,30.0,85.0,100.0,85.0,95.0,95.0,100.0,95.0,82.0,30.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,10.0,85.0,95.0,85.0,40.0,85.0,95.0,0.0,0.0,100.0,98.0,100.0,95.0,100.0,25.0,100.0
16,0.0,0.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,99.0,98.0,80.0,100.0,40.0,20.0,30.0,100.0,90.0,95.0,92.0,100.0,95.0,85.0,30.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,20.0,85.0,95.0,85.0,20.0,85.0,100.0,0.0,0.0,100.0,98.0,95.0,95.0,98.0,30.0,100.0
17,0.0,0.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,85.0,100.0,30.0,30.0,20.0,100.0,90.0,95.0,95.0,100.0,95.0,85.0,40.0,45.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,94.0,100.0,20.0,85.0,97.0,85.0,30.0,85.0,98.0,0.0,0.0,100.0,100.0,100.0,95.0,100.0,30.0,100.0
18,0.0,0.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,85.0,98.0,40.0,20.0,20.0,100.0,92.0,95.0,95.0,100.0,98.0,85.0,40.0,55.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,10.0,85.0,90.0,85.0,30.0,80.0,95.0,0.0,0.0,100.0,100.0,100.0,95.0,100.0,20.0,100.0
19,0.0,0.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,100.0,100.0,80.0,100.0,45.0,30.0,30.0,100.0,90.0,95.0,95.0,100.0,95.0,85.0,40.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,20.0,85.0,95.0,85.0,30.0,85.0,100.0,0.0,0.0,100.0,100.0,100.0,95.0,100.0,20.0,100.0
20,0.0,0.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,98.0,100.0,80.0,100.0,30.0,20.0,20.0,100.0,90.0,95.0,90.0,100.0,94.0,85.0,40.0,60.0,100.0,100.0,98.0,100.0,100.0,100.0,90.0,90.0,100.0,20.0,90.0,95.0,85.0,35.0,85.0,95.0,0.0,0.0,100.0,100.0,100.0,98.0,100.0,40.0,100.0
21,0.0,0.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,98.0,100.0,75.0,98.0,20.0,40.0,30.0,100.0,90.0,95.0,95.0,100.0,95.0,85.0,30.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,94.0,100.0,20.0,85.0,95.0,85.0,40.0,85.0,98.0,0.0,0.0,100.0,98.0,100.0,95.0,98.0,40.0,100.0
22,0.0,0.0,100.0,100.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,80.0,100.0,40.0,40.0,25.0,100.0,92.0,95.0,95.0,100.0,95.0,85.0,30.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,97.0,20.0,85.0,95.0,85.0,40.0,85.0,97.0,0.0,0.0,100.0,100.0,95.0,95.0,100.0,40.0,100.0
23,0.0,0.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,98.0,100.0,80.0,100.0,20.0,30.0,90.0,100.0,90.0,95.0,90.0,100.0,95.0,85.0,40.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,98.0,15.0,90.0,90.0,85.0,30.0,85.0,95.0,0.0,0.0,100.0,98.0,98.0,95.0,100.0,30.0,100.0
24,0.0,0.0,100.0,100.0,100.0,100.0,95.0,98.0,100.0,100.0,100.0,80.0,100.0,20.0,40.0,20.0,100.0,90.0,95.0,90.0,100.0,95.0,85.0,40.0,55.0,100.0,100.0,100.0,100.0,98.0,100.0,90.0,90.0,98.0,20.0,85.0,95.0,85.0,30.0,80.0,100.0,0.0,0.0,100.0,100.0,95.0,95.0,98.0,25.0,100.0
25,0.0,0.0,100.0,100.0,100.0,100.0,98.0,95.0,100.0,98.0,100.0,85.0,95.0,30.0,30.0,30.0,100.0,93.0,95.0,98.0,100.0,95.0,85.0,25.0,60.0,100.0,100.0,95.0,100.0,100.0,100.0,90.0,90.0,100.0,20.0,90.0,95.0,85.0,40.0,85.0,95.0,0.0,0.0,100.0,100.0,100.0,95.0,100.0,35.0,100.0
26,0.0,0.0,100.0,100.0,100.0,100.0,95.0,98.0,100.0,100.0,100.0,85.0,98.0,40.0,40.0,20.0,100.0,92.0,95.0,90.0,100.0,95.0,85.0,40.0,45.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,20.0,85.0,95.0,85.0,30.0,85.0,100.0,0.0,0.0,100.0,100.0,95.0,95.0,98.0,30.0,100.0
27,0.0,0.0,100.0,100.0,100.0,100.0,95.0,98.0,100.0,100.0,100.0,80.0,100.0,30.0,35.0,40.0,100.0,93.0,95.0,95.0,100.0,95.0,85.0,30.0,65.0,100.0,100.0,95.0,100.0,100.0,100.0,90.0,90.0,100.0,10.0,90.0,95.0,85.0,40.0,85.0,98.0,0.0,0.0,100.0,100.0,95.0,95.0,100.0,40.0,100.0
28,0.0,0.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,98.0,100.0,82.0,100.0,40.0,30.0,25.0,100.0,90.0,95.0,92.0,100.0,90.0,88.0,30.0,65.0,100.0,100.0,100.0,100.0,98.0,100.0,90.0,90.0,98.0,15.0,85.0,95.0,85.0,30.0,85.0,95.0,0.0,0.0,100.0,95.0,95.0,95.0,98.0,40.0,100.0
29,0.0,0.0,100.0,100.0,100.0,99.0,98.0,98.0,100.0,100.0,100.0,80.0,100.0,40.0,30.0,30.0,100.0,90.0,95.0,95.0,100.0,95.0,85.0,30.0,65.0,100.0,100.0,98.0,100.0,100.0,100.0,90.0,90.0,100.0,20.0,90.0,95.0,85.0,40.0,85.0,98.0,0.0,0.0,100.0,100.0,100.0,95.0,100.0,25.0,100.0
30,0.0,0.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,82.0,100.0,25.0,40.0,20.0,100.0,90.0,95.0,90.0,100.0,95.0,85.0,20.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,20.0,87.0,90.0,85.0,40.0,85.0,95.0,0.0,0.0,100.0,100.0,100.0,95.0,98.0,30.0,100.0
31,0.0,0.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,80.0,95.0,40.0,30.0,30.0,100.0,92.0,95.0,95.0,100.0,95.0,85.0,40.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,20.0,85.0,95.0,85.0,30.0,85.0,95.0,0.0,0.0,98.0,100.0,95.0,95.0,100.0,10.0,100.0
32,0.0,0.0,100.0,100.0,100.0,100.0,98.0,95.0,100.0,100.0,100.0,75.0,98.0,30.0,40.0,30.0,100.0,90.0,95.0,90.0,100.0,95.0,85.0,45.0,60.0,100.0,100.0,98.0,100.0,98.0,100.0,90.0,90.0,100.0,25.0,90.0,95.0,85.0,30.0,85.0,100.0,0.0,0.0,100.0,95.0,95.0,95.0,100.0,40.0,100.0
33,0.0,0.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,75.0,100.0,30.0,40.0,90.0,100.0,90.0,95.0,95.0,100.0,95.0,85.0,30.0,65.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,20.0,93.0,90.0,85.0,30.0,80.0,100.0,0.0,0.0,100.0,98.0,95.0,95.0,100.0,30.0,100.0
34,0.0,0.0,98.0,100.0,98.0,100.0,97.0,98.0,100.0,98.0,100.0,75.0,100.0,40.0,40.0,20.0,100.0,90.0,95.0,90.0,100.0,95.0,85.0,30.0,55.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,10.0,85.0,95.0,85.0,30.0,80.0,95.0,0.0,0.0,100.0,98.0,95.0,95.0,98.0,20.0,100.0
35,0.0,0.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,98.0,80.0,100.0,20.0,40.0,40.0,100.0,90.0,95.0,95.0,100.0,95.0,85.0,40.0,65.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,10.0,85.0,95.0,84.0,30.0,80.0,95.0,0.0,0.0,100.0,100.0,95.0,95.0,100.0,30.0,100.0
36,0.0,0.0,100.0,100.0,100.0,100.0,95.0,98.0,100.0,100.0,100.0,80.0,98.0,20.0,40.0,20.0,100.0,90.0,95.0,95.0,100.0,95.0,85.0,40.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,20.0,85.0,95.0,85.0,30.0,85.0,95.0,0.0,0.0,100.0,97.0,98.0,95.0,100.0,25.0,100.0
37,0.0,0.0,100.0,100.0,100.0,100.0,95.0,98.0,100.0,100.0,100.0,85.0,100.0,20.0,30.0,25.0,100.0,90.0,95.0,95.0,100.0,94.0,85.0,40.0,55.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,98.0,30.0,85.0,95.0,85.0,45.0,85.0,98.0,0.0,0.0,100.0,100.0,95.0,95.0,97.0,30.0,100.0
38,0.0,0.0,100.0,100.0,95.0,100.0,98.0,98.0,100.0,100.0,100.0,80.0,100.0,40.0,30.0,20.0,100.0,92.0,95.0,95.0,100.0,90.0,85.0,45.0,55.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,97.0,10.0,90.0,95.0,85.0,30.0,85.0,95.0,0.0,0.0,100.0,100.0,95.0,95.0,100.0,40.0,100.0
39,0.0,0.0,100.0,100.0,100.0,100.0,98.0,95.0,100.0,98.0,100.0,85.0,98.0,40.0,40.0,30.0,100.0,94.0,95.0,90.0,100.0,95.0,85.0,30.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,98.0,10.0,90.0,95.0,85.0,30.0,85.0,95.0,0.0,0.0,100.0,98.0,100.0,95.0,95.0,45.0,100.0
40,0.0,0.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,100.0,100.0,80.0,100.0,40.0,30.0,20.0,100.0,95.0,95.0,90.0,100.0,95.0,85.0,40.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,30.0,85.0,90.0,85.0,40.0,85.0,100.0,0.0,0.0,100.0,98.0,100.0,95.0,100.0,30.0,100.0
41,0.0,0.0,98.0,95.0,100.0,100.0,99.0,98.0,100.0,98.0,98.0,85.0,98.0,30.0,30.0,30.0,100.0,88.0,95.0,90.0,100.0,95.0,85.0,40.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,20.0,85.0,95.0,85.0,40.0,85.0,95.0,0.0,0.0,100.0,100.0,95.0,95.0,98.0,35.0,100.0
42,0.0,0.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,98.0,100.0,75.0,100.0,30.0,30.0,30.0,100.0,95.0,95.0,95.0,100.0,95.0,85.0,30.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,10.0,85.0,95.0,85.0,30.0,85.0,100.0,0.0,0.0,100.0,98.0,95.0,95.0,100.0,40.0,100.0
43,0.0,0.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,100.0,100.0,85.0,100.0,30.0,40.0,30.0,100.0,90.0,95.0,95.0,100.0,95.0,85.0,30.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,98.0,10.0,90.0,95.0,85.0,40.0,85.0,100.0,0.0,0.0,100.0,100.0,100.0,95.0,100.0,35.0,100.0
44,0.0,0.0,100.0,100.0,100.0,100.0,98.0,95.0,100.0,95.0,100.0,80.0,98.0,40.0,40.0,30.0,100.0,95.0,95.0,90.0,100.0,95.0,85.0,40.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,20.0,85.0,90.0,85.0,40.0,85.0,100.0,0.0,0.0,100.0,95.0,95.0,95.0,100.0,30.0,100.0
45,0.0,0.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,100.0,100.0,70.0,98.0,30.0,40.0,20.0,100.0,90.0,95.0,95.0,100.0,95.0,85.0,40.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,10.0,85.0,95.0,88.0,45.0,85.0,95.0,0.0,0.0,100.0,100.0,100.0,95.0,100.0,20.0,100.0
46,0.0,0.0,100.0,100.0,100.0,100.0,98.0,95.0,100.0,98.0,100.0,75.0,100.0,40.0,40.0,20.0,100.0,94.0,95.0,90.0,100.0,95.0,85.0,40.0,50.0,98.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,20.0,90.0,90.0,85.0,30.0,80.0,98.0,0.0,0.0,100.0,97.0,95.0,95.0,95.0,35.0,100.0
47,0.0,0.0,100.0,100.0,100.0,100.0,98.0,97.0,100.0,100.0,100.0,85.0,98.0,20.0,40.0,40.0,100.0,90.0,95.0,96.0,100.0,95.0,85.0,30.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,98.0,20.0,90.0,95.0,85.0,40.0,85.0,95.0,0.0,0.0,100.0,100.0,100.0,95.0,100.0,30.0,100.0
48,0.0,0.0,100.0,100.0,100.0,100.0,99.0,97.0,100.0,100.0,100.0,75.0,100.0,30.0,30.0,25.0,100.0,92.0,95.0,98.0,100.0,95.0,85.0,40.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,20.0,85.0,95.0,85.0,35.0,85.0,98.0,0.0,0.0,100.0,100.0,95.0,95.0,100.0,30.0,100.0
49,0.0,0.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,85.0,98.0,30.0,30.0,20.0,100.0,92.0,95.0,95.0,100.0,95.0,85.0,30.0,55.0,100.0,100.0,100.0,100.0,95.0,100.0,90.0,95.0,100.0,10.0,85.0,95.0,85.0,45.0,80.0,98.0,0.0,0.0,100.0,100.0,95.0,95.0,98.0,30.0,100.0
50,0.0,0.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,98.0,100.0,80.0,98.0,40.0,40.0,85.0,100.0,90.0,95.0,90.0,100.0,95.0,85.0,30.0,60.0,100.0,100.0,98.0,100.0,100.0,100.0,90.0,90.0,100.0,10.0,85.0,95.0,85.0,30.0,85.0,95.0,0.0,0.0,100.0,99.0,100.0,95.0,98.0,40.0,100.0
