Run,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
11,60.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,98.0,100.0,50.0,100.0,0.0,0.0,40.0,100.0,95.0,100.0,90.0,100.0,95.0,95.0,65.0,90.0,100.0,95.0,95.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,100.0,90.0,85.0,95.0,85.0,95.0,100.0,100.0,100.0,95.0,95.0,100.0,98.0,30.0,95.0
12,55.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,98.0,100.0,50.0,100.0,0.0,0.0,30.0,100.0,90.0,100.0,90.0,100.0,95.0,95.0,60.0,90.0,100.0,100.0,98.0,100.0,99.0,100.0,90.0,100.0,100.0,100.0,98.0,90.0,85.0,95.0,85.0,97.0,100.0,100.0,100.0,95.0,95.0,95.0,98.0,100.0,100.0
13,50.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,98.0,100.0,50.0,100.0,0.0,0.0,40.0,100.0,95.0,100.0,95.0,100.0,90.0,95.0,50.0,80.0,100.0,100.0,95.0,100.0,98.0,100.0,90.0,90.0,100.0,100.0,98.0,95.0,85.0,85.0,85.0,97.0,100.0,100.0,100.0,95.0,100.0,95.0,98.0,100.0,92.0
14,70.0,100.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,100.0,100.0,50.0,100.0,0.0,0.0,30.0,100.0,90.0,100.0,95.0,100.0,95.0,95.0,60.0,90.0,100.0,100.0,100.0,100.0,98.0,100.0,90.0,100.0,98.0,95.0,100.0,95.0,85.0,95.0,85.0,95.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,100.0,100.0
15,60.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,98.0,100.0,30.0,100.0,0.0,30.0,30.0,100.0,93.0,100.0,95.0,100.0,95.0,95.0,65.0,85.0,100.0,95.0,98.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,100.0,95.0,90.0,95.0,85.0,95.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,30.0,90.0
16,50.0,100.0,100.0,100.0,100.0,100.0,95.0,95.0,100.0,98.0,100.0,70.0,100.0,0.0,0.0,25.0,100.0,95.0,100.0,90.0,100.0,93.0,95.0,60.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,98.0,95.0,85.0,90.0,85.0,95.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0
17,60.0,100.0,100.0,100.0,99.0,100.0,95.0,98.0,100.0,100.0,100.0,50.0,100.0,0.0,10.0,40.0,100.0,85.0,100.0,90.0,100.0,90.0,95.0,65.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,98.0,100.0,95.0,80.0,95.0,90.0,95.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,100.0,100.0
18,60.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,40.0,100.0,0.0,0.0,45.0,100.0,90.0,100.0,94.0,100.0,95.0,95.0,60.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,100.0,95.0,85.0,95.0,85.0,95.0,100.0,100.0,100.0,98.0,100.0,100.0,98.0,40.0,90.0
19,50.0,100.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,98.0,100.0,60.0,100.0,0.0,0.0,30.0,100.0,90.0,100.0,95.0,100.0,95.0,95.0,65.0,85.0,100.0,100.0,98.0,100.0,100.0,100.0,90.0,94.0,100.0,100.0,98.0,95.0,85.0,95.0,85.0,95.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,40.0,95.0
20,60.0,100.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,100.0,100.0,50.0,100.0,0.0,0.0,30.0,100.0,95.0,100.0,95.0,100.0,95.0,95.0,60.0,80.0,100.0,100.0,100.0,100.0,98.0,100.0,90.0,100.0,100.0,100.0,100.0,90.0,85.0,95.0,85.0,98.0,100.0,100.0,100.0,95.0,100.0,100.0,98.0,30.0,100.0
21,60.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,98.0,100.0,45.0,100.0,0.0,0.0,30.0,100.0,95.0,100.0,95.0,100.0,95.0,95.0,70.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,90.0,100.0,100.0,100.0,90.0,85.0,95.0,85.0,95.0,100.0,100.0,100.0,95.0,100.0,95.0,100.0,30.0,95.0
22,55.0,98.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,98.0,50.0,100.0,0.0,0.0,100.0,100.0,90.0,100.0,95.0,100.0,94.0,95.0,60.0,75.0,100.0,95.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,98.0,95.0,90.0,85.0,90.0,85.0,98.0,100.0,98.0,100.0,95.0,95.0,100.0,100.0,40.0,100.0
23,75.0,100.0,100.0,100.0,100.0,100.0,97.0,98.0,100.0,100.0,100.0,50.0,100.0,0.0,20.0,30.0,100.0,95.0,100.0,95.0,100.0,95.0,95.0,45.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,100.0,95.0,85.0,90.0,85.0,98.0,100.0,100.0,100.0,95.0,100.0,98.0,100.0,30.0,90.0
24,60.0,100.0,100.0,98.0,100.0,100.0,99.0,95.0,100.0,100.0,100.0,50.0,100.0,0.0,0.0,40.0,100.0,90.0,100.0,94.0,100.0,95.0,95.0,60.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,98.0,95.0,85.0,95.0,85.0,98.0,100.0,100.0,100.0,95.0,98.0,100.0,95.0,30.0,95.0
25,65.0,100.0,100.0,100.0,100.0,100.0,95.0,98.0,100.0,98.0,100.0,50.0,100.0,0.0,0.0,40.0,100.0,90.0,100.0,95.0,100.0,95.0,95.0,65.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,98.0,95.0,85.0,95.0,85.0,95.0,100.0,100.0,100.0,95.0,95.0,95.0,100.0,30.0,90.0
26,55.0,100.0,100.0,95.0,100.0,100.0,95.0,100.0,100.0,100.0,95.0,30.0,100.0,0.0,0.0,40.0,100.0,90.0,100.0,95.0,100.0,95.0,95.0,60.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,95.0,100.0,98.0,98.0,95.0,85.0,95.0,80.0,98.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,40.0,95.0
27,45.0,100.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,98.0,100.0,50.0,100.0,0.0,0.0,40.0,100.0,95.0,100.0,95.0,100.0,95.0,95.0,55.0,75.0,100.0,100.0,98.0,100.0,100.0,100.0,90.0,100.0,100.0,95.0,97.0,95.0,85.0,85.0,80.0,95.0,100.0,100.0,100.0,95.0,100.0,98.0,100.0,30.0,85.0
28,35.0,100.0,100.0,100.0,100.0,100.0,97.0,98.0,100.0,100.0,100.0,60.0,100.0,0.0,0.0,30.0,100.0,90.0,100.0,90.0,100.0,90.0,95.0,60.0,90.0,100.0,98.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,98.0,95.0,85.0,90.0,85.0,95.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,30.0,95.0
29,50.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,60.0,100.0,0.0,0.0,30.0,100.0,92.0,100.0,95.0,100.0,95.0,95.0,60.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,97.0,95.0,85.0,90.0,85.0,98.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,30.0,90.0
30,50.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,50.0,100.0,0.0,0.0,100.0,100.0,94.0,95.0,90.0,100.0,95.0,95.0,60.0,75.0,100.0,100.0,98.0,100.0,98.0,100.0,90.0,100.0,100.0,100.0,100.0,95.0,85.0,90.0,85.0,95.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,20.0,98.0
31,50.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,98.0,100.0,50.0,100.0,0.0,0.0,50.0,100.0,90.0,100.0,95.0,100.0,90.0,95.0,60.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,98.0,95.0,95.0,85.0,90.0,85.0,98.0,100.0,100.0,100.0,95.0,100.0,98.0,98.0,100.0,100.0
32,60.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,98.0,100.0,50.0,98.0,0.0,0.0,30.0,100.0,90.0,100.0,95.0,100.0,95.0,95.0,60.0,90.0,100.0,100.0,98.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,100.0,95.0,85.0,94.0,85.0,100.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,40.0,100.0
33,20.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,98.0,100.0,50.0,100.0,0.0,0.0,100.0,100.0,90.0,100.0,90.0,100.0,95.0,95.0,60.0,80.0,100.0,95.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,98.0,95.0,85.0,95.0,85.0,95.0,100.0,100.0,100.0,95.0,95.0,95.0,100.0,100.0,90.0
34,50.0,100.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,100.0,100.0,60.0,100.0,0.0,0.0,30.0,100.0,90.0,100.0,95.0,100.0,95.0,98.0,65.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,98.0,95.0,85.0,90.0,85.0,95.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,40.0,98.0
35,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,40.0,100.0,0.0,0.0,30.0,100.0,90.0,95.0,95.0,100.0,95.0,95.0,65.0,85.0,100.0,100.0,98.0,100.0,100.0,100.0,90.0,95.0,97.0,98.0,98.0,95.0,85.0,90.0,85.0,95.0,100.0,100.0,100.0,95.0,98.0,100.0,100.0,100.0,98.0
36,65.0,100.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,98.0,100.0,50.0,100.0,0.0,0.0,30.0,100.0,95.0,100.0,95.0,100.0,95.0,95.0,65.0,85.0,100.0,100.0,98.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,98.0,90.0,84.0,95.0,85.0,98.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,30.0,90.0
37,60.0,100.0,100.0,100.0,100.0,100.0,97.0,98.0,100.0,100.0,100.0,50.0,98.0,0.0,0.0,35.0,100.0,90.0,100.0,95.0,100.0,95.0,95.0,60.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,98.0,90.0,85.0,90.0,85.0,95.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,40.0,95.0
38,60.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,98.0,100.0,50.0,100.0,0.0,0.0,30.0,100.0,92.0,100.0,92.0,100.0,90.0,95.0,60.0,90.0,100.0,95.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,98.0,95.0,85.0,90.0,85.0,95.0,100.0,100.0,100.0,98.0,95.0,100.0,98.0,30.0,100.0
39,50.0,100.0,100.0,100.0,100.0,100.0,98.0,95.0,100.0,100.0,98.0,50.0,98.0,0.0,0.0,30.0,100.0,90.0,100.0,95.0,100.0,90.0,85.0,60.0,90.0,100.0,100.0,98.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,98.0,95.0,75.0,90.0,85.0,98.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,40.0,100.0
40,40.0,100.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,97.0,100.0,60.0,100.0,0.0,0.0,45.0,100.0,90.0,100.0,98.0,100.0,95.0,95.0,50.0,90.0,100.0,95.0,100.0,100.0,98.0,100.0,90.0,90.0,100.0,100.0,98.0,95.0,85.0,85.0,85.0,95.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,100.0,90.0
41,60.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,98.0,100.0,65.0,100.0,0.0,0.0,30.0,100.0,90.0,100.0,95.0,100.0,95.0,95.0,60.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,90.0,85.0,95.0,80.0,98.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,100.0,90.0
42,70.0,100.0,95.0,100.0,100.0,100.0,98.0,95.0,100.0,98.0,100.0,50.0,100.0,0.0,0.0,40.0,100.0,94.0,100.0,95.0,100.0,90.0,97.0,65.0,90.0,100.0,100.0,100.0,100.0,100.0,98.0,90.0,95.0,100.0,100.0,95.0,95.0,90.0,90.0,85.0,98.0,100.0,98.0,100.0,95.0,95.0,100.0,100.0,100.0,98.0
43,60.0,100.0,100.0,100.0,100.0,100.0,95.0,98.0,100.0,98.0,100.0,30.0,100.0,0.0,0.0,100.0,100.0,90.0,100.0,95.0,100.0,95.0,95.0,50.0,90.0,100.0,95.0,98.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,98.0,95.0,85.0,95.0,85.0,95.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,50.0,98.0
44,60.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,98.0,100.0,50.0,100.0,0.0,0.0,30.0,100.0,85.0,95.0,90.0,100.0,95.0,95.0,65.0,85.0,100.0,100.0,98.0,100.0,100.0,100.0,94.0,90.0,98.0,100.0,100.0,95.0,85.0,90.0,85.0,98.0,100.0,100.0,100.0,95.0,98.0,100.0,100.0,30.0,90.0
45,60.0,100.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,100.0,100.0,70.0,100.0,0.0,0.0,100.0,100.0,90.0,100.0,95.0,100.0,90.0,95.0,55.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,95.0,95.0,85.0,85.0,85.0,95.0,100.0,98.0,100.0,95.0,100.0,100.0,95.0,30.0,95.0
46,50.0,100.0,100.0,100.0,100.0,100.0,95.0,98.0,100.0,100.0,100.0,40.0,100.0,0.0,0.0,30.0,100.0,85.0,100.0,95.0,100.0,95.0,95.0,55.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,100.0,95.0,95.0,85.0,95.0,85.0,95.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,98.0
47,50.0,100.0,100.0,100.0,100.0,100.0,98.0,98.0,100.0,100.0,100.0,40.0,100.0,0.0,0.0,40.0,100.0,90.0,100.0,95.0,100.0,90.0,95.0,60.0,85.0,100.0,100.0,98.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,97.0,95.0,85.0,90.0,85.0,95.0,100.0,100.0,100.0,98.0,95.0,98.0,100.0,45.0,100.0
48,60.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,98.0,100.0,50.0,100.0,0.0,0.0,40.0,100.0,90.0,100.0,90.0,100.0,95.0,95.0,60.0,85.0,100.0,100.0,98.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,98.0,95.0,85.0,95.0,85.0,97.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,98.0
49,50.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,50.0,100.0,0.0,0.0,30.0,100.0,95.0,100.0,95.0,100.0,95.0,95.0,55.0,75.0,100.0,95.0,100.0,99.0,98.0,100.0,94.0,90.0,100.0,98.0,98.0,95.0,85.0,90.0,85.0,98.0,100.0,98.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0
50,65.0,100.0,100.0,100.0,98.0,100.0,98.0,98.0,100.0,99.0,100.0,50.0,98.0,0.0,0.0,40.0,100.0,95.0,100.0,95.0,100.0,90.0,95.0,65.0,80.0,100.0,95.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,100.0,95.0,85.0,90.0,85.0,95.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,45.0,90.0
