Query ID,Query,Received Response,Expected Response,Meaning Acc (%)
22,Qual é o Infotipo utilizado para registar movimentos e mobilidades de pessoal?,O Infotipo utilizado para registar movimentos e mobilidades de pessoal é o Infotipo 9011 - Movimentos e Mobilidades (também referido como Infotipo 9011 - Movimentos/Mobilidades ou Infotipo 9011 - Movimentos Mobilidade).,O Infotipo utilizado para registar movimentos e mobilidades é o IT 9011 - Movimentos e Mobilidades.,95.0
23,Que medida deve ser executada para registar uma reclassificação de um militar?,"Para registar a reclassificação de um militar em sistema, deve ser executada a medida 'Reclassificação / Transferência de Quadro Especial' (também identificada como B4 - Reclassificação/Transf.QEsp).","A medida a executar é Reclassificação / Transferência de Quadro Especial, onde será registada a nova especialidade no IT0337 – Categoria / Posto.",95.0
24,Onde devem ser registados os documentos que constituem o Processo Individual do militar?,Os documentos que constituem o Processo Individual do militar devem ser registados no IT 'Índice de documentos'.,"Os documentos devem ser registados no IT Índice de documentos (IT 9009), que tem como objetivo o registo dos vários documentos que irão constituir o Processo Individual do militar.",90.0
25,Qual é a área geográfica de prestação de serviço preferencial para Operações Especiais de Sargentos?,"A área geográfica de prestação de serviço preferencial para Operações Especiais é Lamego. No entanto, para Operações Especiais - 21, a área é ""Todas"", mas nos primeiros 2 anos terá de prestar serviço em U/E/O da especialidade, em Lamego.",A área geográfica de prestação de serviço preferencial para Operações Especiais é Lamego.,90.0
26,Quantas especialidades existem para admissão de Praças em Regime de Contrato Especial (RCE)?,Existem 14 especialidades para a admissão de Praças em Regime de Contrato Especial (RCE).,Existem 14 especialidades para a admissão de Praças em Regime de Contrato Especial.,100.0
27,Qual a escolaridade mínima exigida para admissão como Praça em RCE?,"Para a admissão na categoria de Praças em Regime de Contrato Especial (RCE), é exigido o ensino secundário completo (12.º ano), que corresponde ao nível 3 de qualificação do Quadro Nacional de Qualificações (QNQ), ou habilitações legalmente equivalentes.","É necessário o Ensino Secundário completo (12º ano), ou habilitações legalmente equivalentes ao Nível 3 do Quadro Nacional de Qualificações.",98.0
28,Quantos turnos de incorporação CFO/CEFO/CFS estavam previstos para 2024 segundo o Plano de Formação Anual?,"De acordo com o Plano de Formação Anual 2024, estão previstos dois (02) turnos de incorporação CFO/CEFO/CFS no decorrer de 2024.",Estavam previstos dois (02) turnos de incorporação CFO/CEFO/CFS no decorrer de 2024.,100.0
29,Qual era o efetivo máximo previsto para o 1º CFO/CEFO/CFS 2024?,"Para o 1º CFO/CEFO/CFS 2024, está previsto um efetivo máximo de 96 Oficiais e 135 Sargentos.",Estava previsto um efetivo máximo de 96 Oficiais e 135 Sargentos para o 1º CFO/CEFO/CFS 2024.,100.0
30,Qual é a remuneração base de um Major (MAJ) PR 3 em 2024?,"A remuneração base de um Major (MAJ) PR 3 em 2024 é de 2 620,23 €.","A remuneração base (RB) de um Major (MAJ) PR 3 é 2.620,23 €.",100.0
31,Qual a remuneração total de um 1º Sargento (1SAR) NR 20 em 2024?,"A remuneração total de um 1º Sargento (1SAR) NR 20 em 2024 é de 2 015,82 €.","A remuneração total de um 1º Sargento (1SAR) NR 20 é 2.015,82 €.",100.0
32,Quantos anos de serviço efetivo são necessários para obter a medalha de ouro de comportamento exemplar?,"Para obter a medalha de ouro de comportamento exemplar, o militar deve contar com 30 anos de serviço efectivo, sem qualquer pena disciplinar ou criminal.","São necessários 30 anos de serviço efetivo, sem qualquer pena disciplinar ou criminal, para obter a medalha de ouro de comportamento exemplar.",100.0
33,Quantos anos de serviço são necessários para a medalha de prata de comportamento exemplar?,"Para a medalha de prata de comportamento exemplar, são necessários 15 anos de serviço efectivo sem qualquer pena disciplinar ou criminal ou que, tendo sofrido pena não privativa de liberdade, complete igual período de tempo sem sofrer nova pena.",São necessários 15 anos de serviço efetivo sem qualquer pena disciplinar ou criminal para a medalha de prata de comportamento exemplar.,90.0
34,Quais são as bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA)?,As bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA) são:  * a) A avaliação individual (AI); * b) A avaliação da formação (AF); * c) A avaliação disciplinar (AD); * d) A antiguidade no posto (AP); * e) A avaliação complementar (AC).,"As bases do SAMMFA são: a avaliação individual (AI), a avaliação da formação (AF), a avaliação disciplinar (AD), a antiguidade no posto (AP) e a avaliação complementar (AC).",100.0
35,"Segundo a Lei Geral do Trabalho em Funções Públicas, qual é o limite máximo da sanção disciplinar de multa (por infração e por ano)?","Segundo a Lei Geral do Trabalho em Funções Públicas, a sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.",A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,100.0
36,Como é calculada a antiguidade no posto para efeitos de promoção?,"A antiguidade no posto para efeitos de promoção é calculada da seguinte forma:  *   **Metodologia e Quantificação:** Consiste na quantificação do tempo de serviço efetivo no respetivo posto, medido em dias, a partir da data fixada no documento oficial de promoção e contabilizado nos termos do EMFAR. Para a sua quantificação, é atribuído o valor de 0,005 valores a cada dia de serviço efetivo, sendo a soma final arredondada às centésimas. *   **Promoção por Escolha:** No caso de promoções por escolha, ao valor apurado é descontado o valor correspondente ao número de anos igual ao menor dos tempos mínimos no posto (estabelecido no EMFAR) dos militares em apreciação, desprezando-se valores superiores a 20. *   **Exclusões:** Para efeitos de promoção, não conta como antiguidade:     *   O tempo decorrido na situação de inatividade temporária por motivo de pena de natureza criminal ou disciplinar;     *   O tempo de ausência ilegítima e de deserção;     *   O tempo de permanência na situação de licença ilimitada;     *   O tempo de serviço prestado antes do ingresso nos QP.","Para a quantificação da antiguidade é atribuído a cada dia de serviço efetivo um valor de 0,005 valores, sendo a soma dos valores arredondada às centésimas.",85.0
37,Qual é o Infotipo SAP utilizado para registar o posto ou categoria profissional de militares?,O Infotipo SAP utilizado para registar o respetivo posto dos militares (bem como a categoria para os militarizados e os códigos de classificação profissional para os civis) é o Infotipo 0337 - Posto / Cat. Profissional.,O Infotipo utilizado é o IT 0337 - Posto / Categoria Profissional.,95.0
38,Qual a finalidade do SAMMFA?,"O SAMMFA tem por finalidade determinar o mérito do militar para permitir uma correta gestão dos recursos humanos nos ramos das Forças Armadas, designadamente no que diz respeito a: - Recrutamento e seleção; - Formação e aperfeiçoamento; - Promoção; - Progressão horizontal; - Desempenho de cargos e exercício de funções; - Renovação contratual.  Adicionalmente, o SAMMFA visa: - Compatibilizar as competências do avaliado com os interesses e as necessidades da instituição militar, face à crescente complexidade científica, técnica, operacional e organizacional; - Contribuir para incentivar o cumprimento das missões e tarefas, bem como estimular o aperfeiçoamento técnico-militar; - Atualizar e melhorar o conhecimento do potencial humano existente.","O SAMMFA tem por finalidade determinar o mérito do militar, tendo em vista uma correta gestão dos recursos humanos, designadamente quanto a recrutamento e seleção, formação, promoção, progressão horizontal, desempenho de cargos e renovação contratual.",80.0
39,Qual é o limite máximo de dias que pode ser aplicado como sanção de suspensão para trabalhadores em funções públicas?,"Com base no contexto fornecido, existem duas disposições diferentes sobre os limites da sanção de suspensão:  *   De acordo com o **Artigo 181.º**, a sanção de suspensão varia entre 20 e 90 dias por cada infração, num máximo de 240 dias por ano. *   De acordo com o **Artigo 327.º**, a suspensão do trabalho não pode exceder 30 dias por cada infracção e, em cada ano civil, o total de 90 dias, sendo que estes limites podem ser elevados até ao dobro por instrumento de regulamentação colectiva de trabalho, sempre que as especiais condições de trabalho o justifiquem.","A sanção de suspensão varia entre 20 e 90 dias por cada infração, num máximo de 240 dias por ano.",65.0
40,Quais são as sanções disciplinares aplicáveis aos trabalhadores em funções públicas?,"As sanções disciplinares aplicáveis aos trabalhadores em funções públicas são as seguintes:  * Repreensão escrita; * Multa; * Suspensão; * Despedimento disciplinar ou demissão.  Adicionalmente, aos titulares de cargos dirigentes e equiparados é aplicável a sanção disciplinar de cessação da comissão de serviço, a título principal ou acessório.","As sanções disciplinares aplicáveis são: repreensão escrita, multa, suspensão, despedimento disciplinar ou demissão.",85.0
41,Qual é o prazo de prescrição do procedimento disciplinar quando o trabalhador não foi notificado da decisão final?,"O contexto apresenta dois prazos diferentes para a prescrição do procedimento disciplinar quando o trabalhador não tenha sido notificado da decisão final:  *   De acordo com o Artigo 178.º, o procedimento disciplinar prescreve decorridos 18 meses, a contar da data em que foi instaurado. *   De acordo com o Artigo 329.º, o procedimento disciplinar prescreve decorrido um ano, contado da data em que é instaurado.","O procedimento disciplinar prescreve decorridos 18 meses, a contar da data em que foi instaurado, quando o trabalhador não tenha sido notificado da decisão final nesse prazo.",30.0
42,Qual o valor máximo que pode ter a sanção de multa para trabalhadores em funções públicas?,"A sanção de multa é fixada em quantia certa e não pode exceder o valor correspondente a seis remunerações base diárias por cada infração, nem um valor total correspondente à remuneração base de 90 dias por ano.",A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,95.0
43,Quais são as carreiras gerais no âmbito da função pública?,As carreiras gerais são as de: a) Técnico superior; b) Assistente técnico; c) Assistente operacional.,"São carreiras gerais: Técnico Superior, Assistente Técnico e Assistente Operacional.",100.0
44,Quantas posições remuneratórias mínimas tem a categoria inferior numa carreira pluricategorial?,"Na categoria inferior de uma carreira pluricategorial, corresponde um número mínimo de oito posições remuneratórias.",À categoria inferior corresponde um número mínimo de oito posições remuneratórias.,100.0
45,Quantos pontos são necessários para alterar obrigatoriamente de posição remuneratória na carreira de trabalhador em funções públicas?,"Para a alteração obrigatória do posicionamento remuneratório, são necessários 8 pontos acumulados nas avaliações do desempenho (valor este que foi reduzido de 10 para 8 pontos). No entanto, existe uma medida especial para trabalhadores que, no ano de 2024 ou seguintes, acumulem seis ou mais pontos nas avaliações do desempenho, alterando assim o seu posicionamento remuneratório para a posição seguinte à detida.",É necessário acumular 8 pontos nas avaliações do desempenho para haver alteração obrigatória para a posição remuneratória imediatamente seguinte.,85.0
46,Que valor corresponde a uma menção máxima em termos de pontos para progressão na carreira?,"Dependendo do contexto legal aplicado, o valor correspondente a uma menção máxima é o seguinte:  *   Para efeitos de alteração obrigatória da posição remuneratória (conforme o Artigo 156.º e outro contexto da Presidência do Conselho de Ministros), a menção máxima corresponde a **três pontos**. *   No âmbito da Norma transitória do Artigo 6.º, em 2025, para efeitos de alteração obrigatória do posicionamento remuneratório, os pontos referentes ao biénio de 2023/2024 contam **seis pontos** por cada menção máxima.",Uma menção máxima corresponde a três pontos para efeitos de alteração de posicionamento remuneratório.,65.0
47,Qual o Infotipo utilizado para registar ausências no SIGRHV?,"O infotipo utilizado para registar ausências é o Infotipo 2001 - Ausências, que serve para criar, alterar, eliminar ou bloquear registos de ausências.",O Infotipo utilizado para registar ausências é o IT 2001 - Ausências.,85.0
48,"Em que Infotipo do SIGRHV devem ser registadas ausências, como por exemplo o descanso compensatório?","As ausências devem ser registadas no Infotipo 2001, que serve para criar, alterar, eliminar ou bloquear registos de ausências.  Relativamente ao descanso compensatório (subtipo 61), este é gerado automaticamente pela avaliação de tempos, sendo possível ajustar manualmente esse contingente, quando necessário, através do infotipo 2013 - Correções de contingente.",As ausências devem ser registadas no IT 2001 - Ausências.,65.0
49,Quais são os requisitos de altura para oficiais na área funcional Sapador de Engenharia?,Os requisitos de altura para a área funcional Sapador de Engenharia são 156cm para o sexo feminino e 160cm para o sexo masculino.,Os requisitos de altura para oficiais na área funcional Sapador de Engenharia são 156cm (feminino) e 160cm (masculino).,100.0
50,Qual é a área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia?,"A área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia é Espinho, S. Margarida e Tancos. No caso do Sapador de Engenharia - 12, a área é todas, mas nos primeiros 2 anos terá de prestar serviço em U/E/O da especialidade, em Aveiro, Espinho, Santa Margarida ou Tancos.","A área geográfica de prestação de serviço preferencial para Sapador de Engenharia é Espinho, S. Margarida e Tancos.",90.0
