Query ID,Query,Received Response,Expected Response,Meaning Acc (%)
11,Qual é a remuneração total de um Tenente-General (TGEN) com PR 2 em 2024?,"A remuneração total de um Tenente-General (TGEN) com PR 2 em 2024 é de 5.496,86 EUR.","A remuneração total de um Tenente-General (TGEN) PR 2 é 5.496,86 €.",100.0
12,"Quantas horas de trabalho suplementar por ano são permitidas, por trabalhador, segundo a lei geral?",150 horas por ano.,"O limite de trabalho suplementar é de 150 horas de trabalho por ano, por trabalhador.",95.0
13,Qual o número máximo de horas de trabalho suplementar por dia normal de trabalho?,Resposta: Duas horas.,O limite é de duas horas por dia normal de trabalho.,90.0
14,Qual o Infotipo utilizado para registar contingentes de presença no SIGRHV?,Resposta: 2007 - Contingentes de Presenças,O Infotipo utilizado para registar contingentes de presença é o IT 2007 - Contingentes de presença.,80.0
15,Qual é o Infotipo do SIGRHV utilizado para registar contingentes de presença?,O infotipo 2007.,O Infotipo utilizado para registar contingentes de presença é o IT 2007 - Contingentes de presença.,50.0
16,Quais são as penas disciplinares aplicáveis aos militares dos quadros permanentes nas situações do ativo ou de reserva?,"    Resposta:     As penas disciplinares aplicáveis aos militares dos quadros permanentes nas situações do ativo ou de reserva, além das previstas no número anterior, são as seguintes: a) Reforma compulsiva; b) Separação de serviço.","As penas disciplinares aplicáveis aos militares dos quadros permanentes no ativo ou reserva são: repreensão, repreensão agravada, proibição de saída, suspensão de serviço, prisão disciplinar, reforma compulsiva e separação de serviço.",40.0
17,Qual a duração máxima da pena de proibição de saída?,20 dias.,A pena de proibição de saída tem duração não superior a 20 dias.,90.0
18,O que consiste a pena de repreensão agravada para oficiais e sargentos?,"A pena de repreensão agravada para oficiais e sargentos é dada na presença de outros oficiais ou sargentos, respectivamente de posto superior ou igual, mas, neste caso, mais antigos, da unidade, estabelecimento ou órgão a que o infractor pertencer ou em que estiver apresentado.","A repreensão agravada a oficiais e sargentos é dada na presença de outros oficiais ou sargentos, respetivamente de posto superior ou igual, mas, neste caso, mais antigos, da unidade, estabelecimento ou órgão a que o infrator pertencer.",90.0
19,Qual é o período de suspensão de serviço que pode ser aplicado como pena disciplinar?,"A sanção disciplinar de suspensão varia entre 20 e 90 dias por cada infração, num máximo de 240 dias por ano.","A pena de suspensão de serviço traduz-se no afastamento completo do serviço por um período que for fixado, entre cinco e 90 dias.",55.0
20,A que consiste a pena de separação de serviço?,"A pena de separação de serviço consiste no afastamento definitivo das Forças Armadas, com perda da condição de militar, abate aos quadros permanentes e privação do uso de uniforme, distintivos, insígnias e medalhas militares, sem prejuízo do direito à pensão de reforma.","A separação de serviço consiste no afastamento definitivo das Forças Armadas, com perda da condição de militar, abate aos quadros permanentes e privação do uso de uniforme, distintivos, insígnias e medalhas militares, sem prejuízo do direito à pensão de reforma.",100.0
21,Qual o código de transação para atualizar dados mestre de pessoal no SIGRHV?,Resposta: PA30,O código de transação para atualizar dados mestre de pessoal é PA30.,100.0
22,Qual é o Infotipo utilizado para registar movimentos e mobilidades de pessoal?,O Infotipo 9011 - Movimentos Mobilidade.,O Infotipo utilizado para registar movimentos e mobilidades é o IT 9011 - Movimentos e Mobilidades.,80.0
23,Que medida deve ser executada para registar uma reclassificação de um militar?,"A Medida Reclassificação/Transf.QEsp. Esta medida irá apresentar ao utilizador, entre outros, o IT0337 Categoria / Posto , onde deverá ser registada a nova especialidade do militar, e o IT 'Medidas Publicadas' , para o registo do Despacho autorizador.","A medida a executar é Reclassificação / Transferência de Quadro Especial, onde será registada a nova especialidade no IT0337 – Categoria / Posto.",75.0
24,Onde devem ser registados os documentos que constituem o Processo Individual do militar?,    Resposta:     No IT 'Índice de Documentos',"Os documentos devem ser registados no IT Índice de documentos (IT 9009), que tem como objetivo o registo dos vários documentos que irão constituir o Processo Individual do militar.",40.0
25,Qual é a área geográfica de prestação de serviço preferencial para Operações Especiais de Sargentos?,"Lamego. Nos primeiros 2 anos terá de prestar serviço em U/E/O da especialidade, em Lamego.",A área geográfica de prestação de serviço preferencial para Operações Especiais é Lamego.,95.0
26,Quantas especialidades existem para admissão de Praças em Regime de Contrato Especial (RCE)?,14 especialidades.,Existem 14 especialidades para a admissão de Praças em Regime de Contrato Especial.,90.0
27,Qual a escolaridade mínima exigida para admissão como Praça em RCE?,"Ensino secundário completo (12º ano), ou habilitações legalmente equivalentes ao Nível 3 do Quadro Nacional de Qualificações.","É necessário o Ensino Secundário completo (12º ano), ou habilitações legalmente equivalentes ao Nível 3 do Quadro Nacional de Qualificações.",100.0
28,Quantos turnos de incorporação CFO/CEFO/CFS estavam previstos para 2024 segundo o Plano de Formação Anual?,Dois (02) turnos de incorporação CFO/CEFO/CFS no decorrer de 2024.,Estavam previstos dois (02) turnos de incorporação CFO/CEFO/CFS no decorrer de 2024.,95.0
29,Qual era o efetivo máximo previsto para o 1º CFO/CEFO/CFS 2024?,96 Oficiais e 135 Sargentos.,Estava previsto um efetivo máximo de 96 Oficiais e 135 Sargentos para o 1º CFO/CEFO/CFS 2024.,90.0
30,Qual é a remuneração base de um Major (MAJ) PR 3 em 2024?,"A remuneração base de um Major (MAJ) PR 3 em 2024 é de 2.620,23 EUR.","A remuneração base (RB) de um Major (MAJ) PR 3 é 2.620,23 €.",100.0
31,Qual a remuneração total de um 1º Sargento (1SAR) NR 20 em 2024?,"2.015,82 €","A remuneração total de um 1º Sargento (1SAR) NR 20 é 2.015,82 €.",100.0
32,Quantos anos de serviço efetivo são necessários para obter a medalha de ouro de comportamento exemplar?,30 anos de serviço efectivo sem qualquer pena disciplinar ou criminal.,"São necessários 30 anos de serviço efetivo, sem qualquer pena disciplinar ou criminal, para obter a medalha de ouro de comportamento exemplar.",98.0
33,Quantos anos de serviço são necessários para a medalha de prata de comportamento exemplar?,15 anos de serviço efectivo sem qualquer pena disciplinar ou criminal.,São necessários 15 anos de serviço efetivo sem qualquer pena disciplinar ou criminal para a medalha de prata de comportamento exemplar.,100.0
34,Quais são as bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA)?,"As bases do SAMMFA incluem a avaliação individual, a avaliação da formação, a avaliação disciplinar e a antiguidade no posto. Além disso, também é considerada a avaliação complementar para determinar o mérito do militar. Essas bases são fundamentais para uma correta gestão dos recursos humanos nos ramos das Forças Armadas, abrangendo aspectos como recrutamento e seleção, formação e aperfeiçoamento, promoção, progressão horizontal, desempenho de cargos e exercício de funções, bem como renovação contratual.","As bases do SAMMFA são: a avaliação individual (AI), a avaliação da formação (AF), a avaliação disciplinar (AD), a antiguidade no posto (AP) e a avaliação complementar (AC).",85.0
35,"Segundo a Lei Geral do Trabalho em Funções Públicas, qual é o limite máximo da sanção disciplinar de multa (por infração e por ano)?",O valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,95.0
36,Como é calculada a antiguidade no posto para efeitos de promoção?,"    Resposta:     A antiguidade no posto consiste na quantificação do tempo de serviço efetivo no respetivo posto, contabilizado nos termos do EMFAR, a partir da data fixada no documento oficial de promoção e medida em dias. Para a quantificação da antiguidade é atribuído a cada dia de serviço efetivo um valor de 0,005 valores, sendo a soma dos valores arredondada às centésimas.","Para a quantificação da antiguidade é atribuído a cada dia de serviço efetivo um valor de 0,005 valores, sendo a soma dos valores arredondada às centésimas.",98.0
37,Qual é o Infotipo SAP utilizado para registar o posto ou categoria profissional de militares?,"    Resposta:     O Infotipo 0337 é utilizado no sistema SAP para registrar o posto ou a categoria profissional dos militares. Este infotipo contém detalhes como o número pessoal, nome do militar, grupo e subgrupo de emprego, validade do posto, categoria profissional, repartição, grau de instrução, entre outros campos relevantes para a gestão de recursos humanos no contexto militar.",O Infotipo utilizado é o IT 0337 - Posto / Categoria Profissional.,85.0
38,Qual a finalidade do SAMMFA?,"A finalidade do SAMMFA é determinar o mérito do militar, tendo em vista uma correta gestão dos recursos humanos nos ramos das Forças Armadas. Isso inclui objetivos como recrutamento e seleção, formação e aperfeiçoamento, promoção, progressão horizontal, desempenho de cargos e exercício de funções, além da renovação contratual. O sistema também visa compatibilizar as competências do avaliado com os interesses e necessidades da instituição militar, estimular o cumprimento das missões e tarefas, incentivar o aperfeiçoamento técnico-militar e atualizar o conhecimento do potencial humano existente.","O SAMMFA tem por finalidade determinar o mérito do militar, tendo em vista uma correta gestão dos recursos humanos, designadamente quanto a recrutamento e seleção, formação, promoção, progressão horizontal, desempenho de cargos e renovação contratual.",85.0
39,Qual é o limite máximo de dias que pode ser aplicado como sanção de suspensão para trabalhadores em funções públicas?,90 dias por cada infração e um máximo de 240 dias por ano.,"A sanção de suspensão varia entre 20 e 90 dias por cada infração, num máximo de 240 dias por ano.",80.0
40,Quais são as sanções disciplinares aplicáveis aos trabalhadores em funções públicas?,"As sanções disciplinares previstas na lei são: repreensão escrita, multa, suspensão e despedimento disciplinar ou demissão. Além disso, para titulares de cargos dirigentes e equiparados, é aplicável a sanção disciplinar de cessação da comissão de serviço.","As sanções disciplinares aplicáveis são: repreensão escrita, multa, suspensão, despedimento disciplinar ou demissão.",85.0
41,Qual é o prazo de prescrição do procedimento disciplinar quando o trabalhador não foi notificado da decisão final?,"    Resposta:     18 meses a contar da data em que foi instaurado, desde que nesse prazo o trabalhador não tenha sido notificado da decisão final.","O procedimento disciplinar prescreve decorridos 18 meses, a contar da data em que foi instaurado, quando o trabalhador não tenha sido notificado da decisão final nesse prazo.",95.0
42,Qual o valor máximo que pode ter a sanção de multa para trabalhadores em funções públicas?,O valor máximo da sanção de multa é fixado em quantia certa e não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,98.0
43,Quais são as carreiras gerais no âmbito da função pública?,"As carreiras gerais no âmbito da função pública incluem a carreira de Técnico Superior, Assistente Técnico e Assistente Operacional. Estas carreiras são consideradas gerais porque os seus conteúdos funcionais caracterizam postos de trabalho que são necessários para o desenvolvimento das atividades dos órgãos ou serviços em geral.","São carreiras gerais: Técnico Superior, Assistente Técnico e Assistente Operacional.",97.0
44,Quantas posições remuneratórias mínimas tem a categoria inferior numa carreira pluricategorial?,8 posições remuneratórias.,À categoria inferior corresponde um número mínimo de oito posições remuneratórias.,90.0
45,Quantos pontos são necessários para alterar obrigatoriamente de posição remuneratória na carreira de trabalhador em funções públicas?,8 pontos.,É necessário acumular 8 pontos nas avaliações do desempenho para haver alteração obrigatória para a posição remuneratória imediatamente seguinte.,30.0
46,Que valor corresponde a uma menção máxima em termos de pontos para progressão na carreira?,Três pontos por cada menção máxima.,Uma menção máxima corresponde a três pontos para efeitos de alteração de posicionamento remuneratório.,80.0
47,Qual o Infotipo utilizado para registar ausências no SIGRHV?,"O Infotipo 2001 serve para criar/alterar/eliminar/bloquear registos de ausências. As ausências são períodos de tempo de trabalho teórico (horas ou dias), em que o empregado está ausente, e por isso o trabalho que está planeado e definido para esse empregado não foi cumprido.",O Infotipo utilizado para registar ausências é o IT 2001 - Ausências.,50.0
48,"Em que Infotipo do SIGRHV devem ser registadas ausências, como por exemplo o descanso compensatório?",Resposta: 2006 - Contingente de Ausências,As ausências devem ser registadas no IT 2001 - Ausências.,10.0
49,Quais são os requisitos de altura para oficiais na área funcional Sapador de Engenharia?,156cm (feminino) e 160cm (masculino).,Os requisitos de altura para oficiais na área funcional Sapador de Engenharia são 156cm (feminino) e 160cm (masculino).,100.0
50,Qual é a área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia?,"A área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia são Espinho, S. Margarida e Tancos.","A área geográfica de prestação de serviço preferencial para Sapador de Engenharia é Espinho, S. Margarida e Tancos.",98.0
