Query ID,Query,Received Response,Expected Response,Meaning Acc (%)
12,"Quantas horas de trabalho suplementar por ano são permitidas, por trabalhador, segundo a lei geral?","  As horas de trabalho suplementar por ano permitidas, por trabalhador, segundo a lei geral, são:  - **150 horas** por ano no caso de média ou grande empresa. - **175 horas** por ano no caso de micro ou pequena empresa.  Estes limites podem ser aumentados até **200 horas** por ano mediante instrumento de regulamentação coletiva de trabalho.","O limite de trabalho suplementar é de 150 horas de trabalho por ano, por trabalhador.",60.0
13,Qual o número máximo de horas de trabalho suplementar por dia normal de trabalho?,"  O número máximo de horas de trabalho suplementar por dia normal de trabalho é de **duas horas**.  Resposta baseada no Artigo 228.º, alínea d):   ""d) Em dia normal de trabalho, duas horas;""  **Resposta:** O número máximo de horas de trabalho suplementar por dia normal de trabalho é de duas horas.",O limite é de duas horas por dia normal de trabalho.,100.0
14,Qual o Infotipo utilizado para registar contingentes de presença no SIGRHV?,  O Infotipo utilizado para registar contingentes de presença no SIGRHV é o **2007**.,O Infotipo utilizado para registar contingentes de presença é o IT 2007 - Contingentes de presença.,80.0
15,Qual é o Infotipo do SIGRHV utilizado para registar contingentes de presença?,  O Infotipo utilizado no SIGRHV para registar contingentes de presença é o **2007**.,O Infotipo utilizado para registar contingentes de presença é o IT 2007 - Contingentes de presença.,90.0
16,Quais são as penas disciplinares aplicáveis aos militares dos quadros permanentes nas situações do ativo ou de reserva?,"  As penas disciplinares aplicáveis aos militares dos quadros permanentes nas situações do ativo ou de reserva são:  1. **Repreensão** 2. **Repreensão agravada** 3. **Proibição de saída** 4. **Suspensão de serviço** 5. **Prisão disciplinar**  Além disso, para os militares dos quadros permanentes, podem ser aplicadas as seguintes penas adicionais:  6. **Reforma compulsiva**   7. **Separação de serviço**  Estas são as penas previstas no Regulamento Disciplinar Militar para essas categorias.","As penas disciplinares aplicáveis aos militares dos quadros permanentes no ativo ou reserva são: repreensão, repreensão agravada, proibição de saída, suspensão de serviço, prisão disciplinar, reforma compulsiva e separação de serviço.",95.0
17,Qual a duração máxima da pena de proibição de saída?,  A duração máxima da pena de proibição de saída é de **20 dias**.,A pena de proibição de saída tem duração não superior a 20 dias.,100.0
18,O que consiste a pena de repreensão agravada para oficiais e sargentos?,"  A pena de repreensão agravada para oficiais e sargentos consiste numa declaração formal de reparo pelo cometimento de uma infracção disciplinar. É aplicada na presença de outros oficiais ou sargentos, respectivamente de posto superior ou igual, mas mais antigos, na unidade a que o infractor pertence.","A repreensão agravada a oficiais e sargentos é dada na presença de outros oficiais ou sargentos, respetivamente de posto superior ou igual, mas, neste caso, mais antigos, da unidade, estabelecimento ou órgão a que o infrator pertencer.",90.0
19,Qual é o período de suspensão de serviço que pode ser aplicado como pena disciplinar?,"  O período de suspensão de serviço aplicado como pena disciplinar varia entre **20 a 90 dias** por cada infração, com um máximo anual de **240 dias**.","A pena de suspensão de serviço traduz-se no afastamento completo do serviço por um período que for fixado, entre cinco e 90 dias.",45.0
20,A que consiste a pena de separação de serviço?,"  A pena de separação de serviço consiste no afastamento definitivo das Forças Armadas, com a perda da condição de militar. Isso inclui a exclusão dos quadros permanentes, a proibição do uso de uniforme e outros símbolos militares, mas sem afetar o direito à pensão de reforma.","A separação de serviço consiste no afastamento definitivo das Forças Armadas, com perda da condição de militar, abate aos quadros permanentes e privação do uso de uniforme, distintivos, insígnias e medalhas militares, sem prejuízo do direito à pensão de reforma.",90.0
21,Qual o código de transação para atualizar dados mestre de pessoal no SIGRHV?,  O código de transação para atualizar dados mestre de pessoal no SIGRHV é **PA30**.,O código de transação para atualizar dados mestre de pessoal é PA30.,100.0
22,Qual é o Infotipo utilizado para registar movimentos e mobilidades de pessoal?,  O Infotipo utilizado para registar movimentos e mobilidades de pessoal é o **Infotipo 9011 - Movimentos e Mobilidades**.,O Infotipo utilizado para registar movimentos e mobilidades é o IT 9011 - Movimentos e Mobilidades.,95.0
23,Que medida deve ser executada para registar uma reclassificação de um militar?,  A medida que deve ser executada para registrar uma reclassificação de um militar é a **B4 - Reclassificação/Transf.QEsp**.,"A medida a executar é Reclassificação / Transferência de Quadro Especial, onde será registada a nova especialidade no IT0337 – Categoria / Posto.",80.0
24,Onde devem ser registados os documentos que constituem o Processo Individual do militar?,"  Os documentos que constituem o Processo Individual do militar devem ser registados e arquivados em capas específicas, onde constam o Comando Funcional, a unidade (U/E/O), número de identificação do militar, posto ou categoria, quadro especial ou área funcional e nome completo.","Os documentos devem ser registados no IT Índice de documentos (IT 9009), que tem como objetivo o registo dos vários documentos que irão constituir o Processo Individual do militar.",45.0
25,Qual é a área geográfica de prestação de serviço preferencial para Operações Especiais de Sargentos?,"  A área geográfica de prestação de serviço preferencial para Operações Especiais de Sargentos é **Lamego**, com ênfase nos primeiros dois anos de serviço.",A área geográfica de prestação de serviço preferencial para Operações Especiais é Lamego.,97.0
26,Quantas especialidades existem para admissão de Praças em Regime de Contrato Especial (RCE)?,  Existem 14 especialidades para admissão de Praças em Regime de Contrato Especial (RCE).,Existem 14 especialidades para a admissão de Praças em Regime de Contrato Especial.,100.0
27,Qual a escolaridade mínima exigida para admissão como Praça em RCE?,"  A escolaridade mínima exigida para admissão como Praça em RCE é o ensino secundário completo, correspondente ao nível 3 do Quadro Nacional de Qualificações (QNQ).","É necessário o Ensino Secundário completo (12º ano), ou habilitações legalmente equivalentes ao Nível 3 do Quadro Nacional de Qualificações.",98.0
28,Quantos turnos de incorporação CFO/CEFO/CFS estavam previstos para 2024 segundo o Plano de Formação Anual?,  Dois turnos de incorporação CFO/CEFO/CFS estavam previstos para 2024 segundo o Plano de Formação Anual.,Estavam previstos dois (02) turnos de incorporação CFO/CEFO/CFS no decorrer de 2024.,100.0
29,Qual era o efetivo máximo previsto para o 1º CFO/CEFO/CFS 2024?,"  O efetivo máximo previsto para o 1º CFO/CEFO/CFS 2024 era de **231 militares**, sendo 96 Oficiais e 135 Sargentos.",Estava previsto um efetivo máximo de 96 Oficiais e 135 Sargentos para o 1º CFO/CEFO/CFS 2024.,80.0
30,Qual é a remuneração base de um Major (MAJ) PR 3 em 2024?,"  A remuneração base de um Major (MAJ) com PR 3 em 2024 é de **2.620,23 €**.  Resposta: A remuneração base de um Major (MAJ) PR 3 em 2024 é de 2.620,23 EUR.","A remuneração base (RB) de um Major (MAJ) PR 3 é 2.620,23 €.",100.0
31,Qual a remuneração total de um 1º Sargento (1SAR) NR 20 em 2024?,"  A remuneração total de um 1º Sargento (1SAR) NR 20 em 2024 é de **2.015,82 €**.  **Resposta:**   A remuneração total de um 1º Sargento (1SAR) NR 20 em 2024 é de 2.015,82 €.","A remuneração total de um 1º Sargento (1SAR) NR 20 é 2.015,82 €.",95.0
32,Quantos anos de serviço efetivo são necessários para obter a medalha de ouro de comportamento exemplar?,"  Para obter a medalha de ouro de comportamento exemplar, são necessários 30 anos de serviço efetivo sem qualquer pena disciplinar ou criminal.  **Resposta:** 30 anos de serviço efetivo.","São necessários 30 anos de serviço efetivo, sem qualquer pena disciplinar ou criminal, para obter a medalha de ouro de comportamento exemplar.",100.0
33,Quantos anos de serviço são necessários para a medalha de prata de comportamento exemplar?,"  Para obter a Medalha de Prata de Comportamento Exemplar, são necessários 15 anos de serviço efectivo sem qualquer pena disciplinar ou criminal.",São necessários 15 anos de serviço efetivo sem qualquer pena disciplinar ou criminal para a medalha de prata de comportamento exemplar.,100.0
34,Quais são as bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA)?,"  As bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA) são:  1. **Avaliação Individual (AI)**: Consiste na avaliação do desempenho evidenciado em cargos e funções.  2. **Avaliação da Formação (AF)**: Aprecia os resultados obtidos pelos militares em ciclos de estudos, cursos, tirocínios e estágios.  3. **Avaliação Disciplinar (AD)**: Considera louvores e penas disciplinares e criminais aplicadas.  4. **Antiguidade no Posto (AP)**: Valoração do tempo de permanência no respetivo posto.  5. **Avaliação Complementar (AC)**: Apreciação baseada no currículo e potencial do militar.  Essas bases são integradas através de ponderações, totalizando 100%, conforme estabelecido no Artigo 32.º do regulamento.","As bases do SAMMFA são: a avaliação individual (AI), a avaliação da formação (AF), a avaliação disciplinar (AD), a antiguidade no posto (AP) e a avaliação complementar (AC).",95.0
35,"Segundo a Lei Geral do Trabalho em Funções Públicas, qual é o limite máximo da sanção disciplinar de multa (por infração e por ano)?","  O limite máximo da sanção disciplinar de multa é de seis remunerações base diárias por cada infração e, anualmente, não pode exceder a remuneração correspondente a 90 dias.  **Resposta:**   O limite máximo da sanção disciplinar de multa é de 6 remunerações base diárias por infração e, em cada ano civil, o valor total corresponde à remuneração base de 90 dias.",A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,98.0
36,Como é calculada a antiguidade no posto para efeitos de promoção?,"  A antiguidade no posto para efeitos de promoção é calculada com base no tempo de serviço efetivo a partir da data fixada no documento oficial de promoção, contabilizado em dias. Cada dia de serviço corresponde a 0,005 valores, e o total é arredondado às centésimas. Para promoções por escolha, desconta-se o valor correspondente ao menor tempo mínimo no posto entre os militares. A antiguidade relativa é determinada pela data de antiguidade no posto, sendo o militar com data mais recente considerado menos antigo. Em caso de igualdade, são consideradas as datas de antiguidade nos postos anteriores.  **Resposta:**   A antiguidade no posto para efeitos de promoção é calculada com base no tempo de serviço efetivo a partir da data fixada no documento oficial de promoção. Cada dia de serviço efetivo corresponde a 0,005 valores, sendo a soma arredondada às centésimas. Para promoções por escolha, desconta-se o valor correspondente ao menor tempo mínimo no posto entre os militares em apreciação. A antiguidade relativa é determinada pela data de antiguidade no posto, com o militar promovido em data mais recente sendo considerado menos antigo. Em caso de igualdade, são consideradas as datas de antiguidade nos postos anteriores.","Para a quantificação da antiguidade é atribuído a cada dia de serviço efetivo um valor de 0,005 valores, sendo a soma dos valores arredondada às centésimas.",90.0
37,Qual é o Infotipo SAP utilizado para registar o posto ou categoria profissional de militares?,  O Infotipo SAP utilizado para registar o posto ou categoria profissional de militares é o **Infotipo 0337**.,O Infotipo utilizado é o IT 0337 - Posto / Categoria Profissional.,95.0
38,Qual a finalidade do SAMMFA?,"  A finalidade do SAMMFA é determinar o mérito do militar para uma correta gestão de recursos humanos nas Forças Armadas, abrangendo recrutamento, seleção, formação, promoção, progressão horizontal, desempenho de cargos e renovação contratual. Além disso, visa compatibilizar competências institucionais, incentivar missões e tarefas, estimular aperfeiçoamento técnico-militar e atualizar o conhecimento do potencial humano.  **Resposta:**   A finalidade do SAMMFA é determinar o mérito dos militares para uma gestão eficaz dos recursos humanos nas Forças Armadas, abrangendo aspectos como recrutamento, formação, promoção e desempenho de cargos. Visa também incentivar o cumprimento de missões, estimular o aperfeiçoamento técnico-militar e atualizar o conhecimento do potencial humano existente.","O SAMMFA tem por finalidade determinar o mérito do militar, tendo em vista uma correta gestão dos recursos humanos, designadamente quanto a recrutamento e seleção, formação, promoção, progressão horizontal, desempenho de cargos e renovação contratual.",89.0
39,Qual é o limite máximo de dias que pode ser aplicado como sanção de suspensão para trabalhadores em funções públicas?,"  O limite máximo de dias que pode ser aplicado como sanção de suspensão para trabalhadores em funções públicas é de **90 dias por cada infração**, com um máximo anual de **240 dias**.","A sanção de suspensão varia entre 20 e 90 dias por cada infração, num máximo de 240 dias por ano.",95.0
40,Quais são as sanções disciplinares aplicáveis aos trabalhadores em funções públicas?,"  As sanções disciplinares aplicáveis aos trabalhadores em funções públicas são:  - Repreensão escrita; - Multa; - Suspensão; - Despedimento disciplinar ou demissão.  Adicionalmente, para titulares de cargos dirigentes e equiparados, aplica-se a sanção de cessação da comissão de serviço.","As sanções disciplinares aplicáveis são: repreensão escrita, multa, suspensão, despedimento disciplinar ou demissão.",85.0
41,Qual é o prazo de prescrição do procedimento disciplinar quando o trabalhador não foi notificado da decisão final?,"  O prazo de prescrição do procedimento disciplinar, quando o trabalhador não foi notificado da decisão final, é de **18 meses**, contados a partir da data em que o procedimento foi instaurado.","O procedimento disciplinar prescreve decorridos 18 meses, a contar da data em que foi instaurado, quando o trabalhador não tenha sido notificado da decisão final nesse prazo.",98.0
42,Qual o valor máximo que pode ter a sanção de multa para trabalhadores em funções públicas?,"  O valor máximo da sanção de multa para trabalhadores em funções públicas é fixado no Artigo 181.º, onde se estabelece que a multa não pode exceder seis remunerações base diárias por cada infração e um total de 90 dias de remuneração base por ano.  **Resposta:**   O valor máximo da sanção de multa é de seis remunerações base diárias por infração, com um limite anual de 90 dias de remuneração base.",A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,99.0
43,Quais são as carreiras gerais no âmbito da função pública?,  As carreiras gerais no âmbito da função pública são:  - Técnico superior; - Assistente técnico; - Assistente operacional.  Essas categorias são definidas no Artigo 86.º da Lei Geral do Trabalho em Funções Públicas (LTFP).,"São carreiras gerais: Técnico Superior, Assistente Técnico e Assistente Operacional.",95.0
44,Quantas posições remuneratórias mínimas tem a categoria inferior numa carreira pluricategorial?,  A categoria inferior numa carreira pluricategorial tem um número mínimo de 8 posições remuneratórias.  **Resposta:** 8 posições remuneratórias.,À categoria inferior corresponde um número mínimo de oito posições remuneratórias.,100.0
45,Quantos pontos são necessários para alterar obrigatoriamente de posição remuneratória na carreira de trabalhador em funções públicas?,"  Para alterar obrigatoriamente de posição remuneratória na carreira de trabalhador em funções públicas, são necessários 8 pontos acumulados nas avaliações de desempenho.",É necessário acumular 8 pontos nas avaliações do desempenho para haver alteração obrigatória para a posição remuneratória imediatamente seguinte.,100.0
46,Que valor corresponde a uma menção máxima em termos de pontos para progressão na carreira?,  O valor correspondente a uma menção máxima para progressão na carreira é de **3 pontos**.,Uma menção máxima corresponde a três pontos para efeitos de alteração de posicionamento remuneratório.,100.0
47,Qual o Infotipo utilizado para registar ausências no SIGRHV?,  O Infotipo utilizado para registar ausências no SIGRHV é o **Infotipo 2001**.,O Infotipo utilizado para registar ausências é o IT 2001 - Ausências.,95.0
48,"Em que Infotipo do SIGRHV devem ser registadas ausências, como por exemplo o descanso compensatório?","  As ausências, como o descanso compensatório, devem ser registadas no **Infotipo 2006** do SIGRHV.  Resposta: No Infotipo 2006.",As ausências devem ser registadas no IT 2001 - Ausências.,20.0
49,Quais são os requisitos de altura para oficiais na área funcional Sapador de Engenharia?,  Os requisitos de altura para oficiais na área funcional Sapador de Engenharia são:  - **Feminino:** 156 cm   - **Masculino:** 160 cm,Os requisitos de altura para oficiais na área funcional Sapador de Engenharia são 156cm (feminino) e 160cm (masculino).,100.0
50,Qual é a área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia?,"  A área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia é:  **Espinho, Santa Margarida e Tancos.**  Nos primeiros 2 anos, o serviço deve ser prestado em unidades específicas da especialidade, nomeadamente em Aveiro, Espinho, Santa Margarida ou Tancos.","A área geográfica de prestação de serviço preferencial para Sapador de Engenharia é Espinho, S. Margarida e Tancos.",85.0
