Query ID,Query,Received Response,Expected Response,Meaning Acc (%)
11,Qual é a remuneração total de um Tenente-General (TGEN) com PR 2 em 2024?,"  Com base no contexto fornecido, a remuneração total de um Tenente-General (TGEN) com PR 2 em 2024 é de **5 496,86 €**.","A remuneração total de um Tenente-General (TGEN) PR 2 é 5.496,86 €.",98.0
12,"Quantas horas de trabalho suplementar por ano são permitidas, por trabalhador, segundo a lei geral?","  Com base no contexto fornecido (Artigo 228.º), os limites anuais de trabalho suplementar por trabalhador, no regime geral, são os seguintes:  * **Microempresa ou pequena empresa:** cento e setenta e cinco (175) horas por ano. * **Média ou grande empresa:** cento e cinquenta (150) horas por ano. * **Trabalhador a tempo parcial:** oitenta (80) horas por ano, ou o número de horas correspondente à proporção entre o seu período normal de trabalho e o de um trabalhador a tempo completo em situação comparável (quando este valor for superior).  Além destes limites base, o contexto indica que: * O limite para micro/pequenas e médias/grandes empresas pode ser aumentado até **duzentas (200) horas por ano** por instrumento de regulamentação coletiva de trabalho. * O limite para trabalhadores a tempo parcial pode ser aumentado até **cento e trinta (130) horas por ano** mediante acordo escrito com o empregador, ou até **duzentas (200) horas por ano** por instrumento de regulamentação coletiva de trabalho.","O limite de trabalho suplementar é de 150 horas de trabalho por ano, por trabalhador.",60.0
13,Qual o número máximo de horas de trabalho suplementar por dia normal de trabalho?,"  Com base no contexto fornecido, o número máximo de horas de trabalho suplementar por dia normal de trabalho é de **duas horas**, conforme estabelecido no n.º 1, alínea d), do Artigo 228.º.",O limite é de duas horas por dia normal de trabalho.,95.0
14,Qual o Infotipo utilizado para registar contingentes de presença no SIGRHV?,"  De acordo com o contexto fornecido, o infotipo utilizado para registar contingentes de presença é o **2007** (Contingentes de Presenças).",O Infotipo utilizado para registar contingentes de presença é o IT 2007 - Contingentes de presença.,90.0
15,Qual é o Infotipo do SIGRHV utilizado para registar contingentes de presença?,"  Com base no contexto fornecido, o infotipo utilizado para registar contingentes de presença é o **2007** (Contingentes de Presenças).",O Infotipo utilizado para registar contingentes de presença é o IT 2007 - Contingentes de presença.,95.0
16,Quais são as penas disciplinares aplicáveis aos militares dos quadros permanentes nas situações do ativo ou de reserva?,"  Com base no contexto fornecido (Artigo 30.º do Regulamento de Disciplina Militar), as penas disciplinares aplicáveis aos militares dos quadros permanentes nas situações do activo ou de reserva são:  - **Penas gerais aplicáveis a todos os militares:** Repreensão, Repreensão agravada, Proibição de saída, Suspensão de serviço e Prisão disciplinar. - **Penas adicionais específicas para militares dos quadros permanentes nas situações do activo ou de reserva:** Reforma compulsiva e Separação de serviço.","As penas disciplinares aplicáveis aos militares dos quadros permanentes no ativo ou reserva são: repreensão, repreensão agravada, proibição de saída, suspensão de serviço, prisão disciplinar, reforma compulsiva e separação de serviço.",85.0
17,Qual a duração máxima da pena de proibição de saída?,"  Com base no contexto fornecido, a pena de proibição de saída tem uma duração não superior a **20 dias**.",A pena de proibição de saída tem duração não superior a 20 dias.,98.0
18,O que consiste a pena de repreensão agravada para oficiais e sargentos?,"  Com base no contexto fornecido, a pena de repreensão agravada para oficiais e sargentos consiste na declaração feita ao infractor de que este sofre reparo por ter praticado uma infracção disciplinar.   Esta pena é dada na presença de outros oficiais ou sargentos, respetivamente de posto superior ou igual, mas, neste último caso, de maior antiguidade, da unidade, estabelecimento ou órgão a que o infractor pertencer ou em que estiver apresentado.","A repreensão agravada a oficiais e sargentos é dada na presença de outros oficiais ou sargentos, respetivamente de posto superior ou igual, mas, neste caso, mais antigos, da unidade, estabelecimento ou órgão a que o infrator pertencer.",85.0
19,Qual é o período de suspensão de serviço que pode ser aplicado como pena disciplinar?,"  Com base no contexto fornecido, a pena de suspensão de serviço traduz-se no afastamento completo do serviço pelo período que for fixado, entre **cinco e 90 dias**.","A pena de suspensão de serviço traduz-se no afastamento completo do serviço por um período que for fixado, entre cinco e 90 dias.",97.0
20,A que consiste a pena de separação de serviço?,"  Com base no contexto fornecido, a pena de separação de serviço consiste no afastamento definitivo das Forças Armadas, com perda da condição de militar, abate aos quadros permanentes e privação do uso de uniforme, distintivos, insígnias e medalhas militares, sem prejuízo do direito à pensão de reforma.   Esta pena é aplicável ao militar cujo comportamento, pela sua excepcional gravidade, se revele incompatível com a permanência nos quadros das Forças Armadas.","A separação de serviço consiste no afastamento definitivo das Forças Armadas, com perda da condição de militar, abate aos quadros permanentes e privação do uso de uniforme, distintivos, insígnias e medalhas militares, sem prejuízo do direito à pensão de reforma.",95.0
21,Qual o código de transação para atualizar dados mestre de pessoal no SIGRHV?,"  Com base no contexto fornecido, o código de transação para atualizar dados mestre de pessoal é **PA30**.",O código de transação para atualizar dados mestre de pessoal é PA30.,100.0
22,Qual é o Infotipo utilizado para registar movimentos e mobilidades de pessoal?,Error: Request timed out.,O Infotipo utilizado para registar movimentos e mobilidades é o IT 9011 - Movimentos e Mobilidades.,0.0
23,Que medida deve ser executada para registar uma reclassificação de um militar?,"  Com base no contexto fornecido, para registar uma reclassificação de um militar no sistema, deve ser executada a medida **""Reclassificação / Transferência de Quadro Especial""** (indicada no sistema pelo código/tipo **B4 - Reclassificação/Transf.QEsp**).","A medida a executar é Reclassificação / Transferência de Quadro Especial, onde será registada a nova especialidade no IT0337 – Categoria / Posto.",95.0
24,Onde devem ser registados os documentos que constituem o Processo Individual do militar?,"  Com base no contexto fornecido, os documentos que constituem o Processo Individual (PIND) do militar devem ser registados no infotipo (IT) **'Índice de documentos'** do sistema. Este registo tem como objetivo identificar os documentos arquivados no PIND físico e facilitar a respetiva pesquisa. Sempre que haja necessidade de arquivar documentação no processo individual, deve ser atualizado este infotipo.","Os documentos devem ser registados no IT Índice de documentos (IT 9009), que tem como objetivo o registo dos vários documentos que irão constituir o Processo Individual do militar.",84.0
25,Qual é a área geográfica de prestação de serviço preferencial para Operações Especiais de Sargentos?,"  De acordo com o contexto fornecido, a Área Geográfica de Prestação de Serviço Preferencial para Operações Especiais é **Lamego**. O documento indica ainda que, nos primeiros dois anos, o serviço terá de ser prestado em unidades da especialidade nesta localidade.",A área geográfica de prestação de serviço preferencial para Operações Especiais é Lamego.,95.0
26,Quantas especialidades existem para admissão de Praças em Regime de Contrato Especial (RCE)?,"  Com base no contexto fornecido, existem **14 (catorze)** especialidades (também referidas no documento como situações funcionais) estabelecidas para admissão de Praças em Regime de Contrato Especial (RCE).   Estas especialidades são: 1. Alimentação 2. Eletricidade 3. Gestão Equina 4. Informática 5. Logística Militar 6. Mecânica Auto 7. Mecânica de Armamento 8. Mecânica de Carroçarias 9. Mecânica de Eletrónica 10. Multimédia 11. Música 12. Refrigeração e Climatização 13. Secretariado 14. Transportes  *(Nota: O contexto indica ainda que as especialidades de Saúde, Farmácia, Estomatologia e Emergência de Aeródromos se encontram ainda a aguardar despacho/promulgação para integração no RCE.)*",Existem 14 especialidades para a admissão de Praças em Regime de Contrato Especial.,85.0
27,Qual a escolaridade mínima exigida para admissão como Praça em RCE?,"  Com base no contexto fornecido, para admissão na categoria de **Praças** em Regime de Contrato Especial (RCE), é exigido o **ensino secundário completo (12.º ano)** ou habilitações legalmente equivalentes ao Nível 3 do Quadro Nacional de Qualificações (QNQ).","É necessário o Ensino Secundário completo (12º ano), ou habilitações legalmente equivalentes ao Nível 3 do Quadro Nacional de Qualificações.",98.0
28,Quantos turnos de incorporação CFO/CEFO/CFS estavam previstos para 2024 segundo o Plano de Formação Anual?,"  De acordo com o Plano de Formação Anual 2024 (PFA 2024), estavam previstos **dois (02) turnos** de incorporação CFO/CEFO/CFS no decorrer de 2024.",Estavam previstos dois (02) turnos de incorporação CFO/CEFO/CFS no decorrer de 2024.,100.0
29,Qual era o efetivo máximo previsto para o 1º CFO/CEFO/CFS 2024?,"  Com base no contexto fornecido, o efetivo máximo previsto para o 1º CFO/CEFO/CFS 2024 era de **96 Oficiais e 135 Sargentos**.",Estava previsto um efetivo máximo de 96 Oficiais e 135 Sargentos para o 1º CFO/CEFO/CFS 2024.,100.0
30,Qual é a remuneração base de um Major (MAJ) PR 3 em 2024?,"  Com base no contexto fornecido, a remuneração base de um Major (MAJ) com PR 3 em 2024 é de **2 620,23 €**.","A remuneração base (RB) de um Major (MAJ) PR 3 é 2.620,23 €.",100.0
31,Qual a remuneração total de um 1º Sargento (1SAR) NR 20 em 2024?,"  Com base no contexto fornecido, a remuneração total de um 1º Sargento (1SAR) com NR 20 em 2024 é de **2 015,82 €**.","A remuneração total de um 1º Sargento (1SAR) NR 20 é 2.015,82 €.",100.0
32,Quantos anos de serviço efetivo são necessários para obter a medalha de ouro de comportamento exemplar?,"  De acordo com o Artigo 29.º do contexto fornecido, são necessários **30 anos de serviço efectivo** para obter a medalha de ouro de comportamento exemplar, desde que o militar não tenha sofrido qualquer pena disciplinar ou criminal.","São necessários 30 anos de serviço efetivo, sem qualquer pena disciplinar ou criminal, para obter a medalha de ouro de comportamento exemplar.",99.0
33,Quantos anos de serviço são necessários para a medalha de prata de comportamento exemplar?,"  Com base no contexto fornecido, são necessários **15 anos de serviço efectivo** para a concessão da medalha de prata de comportamento exemplar. Este prazo aplica-se ao militar que não tenha sofrido qualquer pena disciplinar ou criminal, ou que, tendo sofrido pena não privativa de liberdade, complete igual período sem nova pena.",São necessários 15 anos de serviço efetivo sem qualquer pena disciplinar ou criminal para a medalha de prata de comportamento exemplar.,90.0
34,Quais são as bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA)?,"  Com base no contexto fornecido, as bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA) são:  - Avaliação individual (AI); - Avaliação da formação (AF); - Avaliação disciplinar (AD); - Antiguidade no posto (AP); - Avaliação complementar (AC).","As bases do SAMMFA são: a avaliação individual (AI), a avaliação da formação (AF), a avaliação disciplinar (AD), a antiguidade no posto (AP) e a avaliação complementar (AC).",100.0
35,"Segundo a Lei Geral do Trabalho em Funções Públicas, qual é o limite máximo da sanção disciplinar de multa (por infração e por ano)?","  De acordo com o Artigo 181.º da Lei Geral do Trabalho em Funções Públicas (LTFP), a sanção de multa não pode exceder: - O valor correspondente a **seis remunerações base diárias por cada infração**; - Um valor total correspondente à **remuneração base de 90 dias por ano**.",A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,100.0
36,Como é calculada a antiguidade no posto para efeitos de promoção?,"  Com base no contexto fornecido, a antiguidade no posto para efeitos de promoção é calculada da seguinte forma:  * **Base de cálculo:** Consiste na quantificação do tempo de serviço efetivo no respetivo posto, a partir da data fixada no documento oficial de promoção, medida em dias (Art.º 36.º e 31.º). * **Valorização diária:** A cada dia de serviço efetivo é atribuído um valor de `0,005`. A soma destes valores é arredondada às centésimas (Art.º 36.º, n.º 2). * **Ajuste para promoção por escolha:** Ao valor apurado é descontado o valor correspondente ao número de anos igual ao menor dos tempos mínimos no posto, estabelecido no EMFAR, para os militares em apreciação. Valores superiores a 20 são desprezados (Art.º 36.º, n.º 3). * **Períodos que não contam:** Para efeitos de promoção, **não** contam como antiguidade:   * Tempo de inatividade temporária por pena de natureza criminal ou disciplinar;   * Tempo de ausência ilegítima e de deserção;   * Tempo de permanência em licença ilimitada;   * Tempo de serviço prestado antes do ingresso nos QP (Art.º 182.º). * **Data de referência:** A data exata a partir da qual a antiguidade se reporta varia consoante a modalidade de promoção (ex.: data de reunião das condições para diuturnidade; data de vacatura para escolha ou antiguidade; data do feito para distinção), conforme definido no Capítulo VI.  A contagem e quantificação devem ser efetuadas nos termos do EMFAR e, em ambiente informático, são tipicamente processadas através do Infotipo 0553 (Cálculo de Tempo), selecionando o subtipo adequado (ex.: `Tempo de Serviço Efetivo` ou `Tempo de Permanência no Posto`).","Para a quantificação da antiguidade é atribuído a cada dia de serviço efetivo um valor de 0,005 valores, sendo a soma dos valores arredondada às centésimas.",75.0
37,Qual é o Infotipo SAP utilizado para registar o posto ou categoria profissional de militares?,"  Com base no contexto fornecido, o Infotipo SAP utilizado para registar o posto ou categoria profissional de militares é o **Infotipo 0337** (referido no documento como *Infotipo 0337 - Posto / Categoria Profissional* ou *Infotipo 0337 - Posto e Categoria*).",O Infotipo utilizado é o IT 0337 - Posto / Categoria Profissional.,95.0
38,Qual a finalidade do SAMMFA?,"  Com base no contexto fornecido, a finalidade do SAMMFA é determinar o mérito do militar, tendo em vista uma correta gestão dos recursos humanos nos ramos das Forças Armadas. Designadamente, visa: - Recrutamento e seleção; - Formação e aperfeiçoamento; - Promoção; - Progressão horizontal; - Desempenho de cargos e exercício de funções; - Renovação contratual.  Além disso, o SAMMFA visa compatibilizar as competências do avaliado com os interesses e necessidades da instituição militar, incentivar o cumprimento de missões e tarefas, estimular o aperfeiçoamento técnico-militar e atualizar e melhorar o conhecimento do potencial humano existente. (Conforme disposto no Artigo 5.º do regulamento).","O SAMMFA tem por finalidade determinar o mérito do militar, tendo em vista uma correta gestão dos recursos humanos, designadamente quanto a recrutamento e seleção, formação, promoção, progressão horizontal, desempenho de cargos e renovação contratual.",85.0
39,Qual é o limite máximo de dias que pode ser aplicado como sanção de suspensão para trabalhadores em funções públicas?,"  Com base no contexto fornecido, o limite máximo de dias aplicável como sanção de suspensão para trabalhadores em funções públicas é de **240 dias por ano** (variando entre 20 e 90 dias por cada infração), conforme estabelecido no n.º 4 do Artigo 181.º.","A sanção de suspensão varia entre 20 e 90 dias por cada infração, num máximo de 240 dias por ano.",95.0
40,Quais são as sanções disciplinares aplicáveis aos trabalhadores em funções públicas?,"  Com base no contexto fornecido (Artigo 180.º), as sanções disciplinares aplicáveis aos trabalhadores em funções públicas são:  - Repreensão escrita; - Multa; - Suspensão; - Despedimento disciplinar ou demissão.  Adicionalmente, aos titulares de cargos dirigentes e equiparados é aplicável a sanção de **cessação da comissão de serviço**, a título principal ou acessório.","As sanções disciplinares aplicáveis são: repreensão escrita, multa, suspensão, despedimento disciplinar ou demissão.",85.0
41,Qual é o prazo de prescrição do procedimento disciplinar quando o trabalhador não foi notificado da decisão final?,"  Com base no contexto fornecido, o prazo de prescrição do procedimento disciplinar, quando o trabalhador não for notificado da decisão final dentro desse período, é de **18 meses** (conforme Artigo 178.º) ou de **1 ano** (conforme Artigo 329.º), ambos a contar da data em que o procedimento foi instaurado.","O procedimento disciplinar prescreve decorridos 18 meses, a contar da data em que foi instaurado, quando o trabalhador não tenha sido notificado da decisão final nesse prazo.",60.0
42,Qual o valor máximo que pode ter a sanção de multa para trabalhadores em funções públicas?,"  Com base no contexto fornecido, a sanção de multa não pode exceder o valor correspondente a **seis remunerações base diárias por cada infração**, tendo um valor total máximo correspondente à **remuneração base de 90 dias por ano**.",A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,98.0
43,Quais são as carreiras gerais no âmbito da função pública?,"  Com base no contexto fornecido, as carreiras gerais no âmbito da função pública são: - Técnico superior; - Assistente técnico; - Assistente operacional.","São carreiras gerais: Técnico Superior, Assistente Técnico e Assistente Operacional.",100.0
44,Quantas posições remuneratórias mínimas tem a categoria inferior numa carreira pluricategorial?,"  Com base no contexto fornecido, à categoria inferior de uma carreira pluricategorial corresponde um número mínimo de **oito** posições remuneratórias. (Artigo 87.º, n.º 3, alínea a).)",À categoria inferior corresponde um número mínimo de oito posições remuneratórias.,100.0
45,Quantos pontos são necessários para alterar obrigatoriamente de posição remuneratória na carreira de trabalhador em funções públicas?,"  Com base no contexto fornecido:  - A **regra geral** (artigo 156.º da LTFP) estabelece que são necessários **8 pontos** acumulados nas avaliações de desempenho para haver alteração obrigatória do posicionamento remuneratório. - Como **medida especial** (Decreto-Lei n.º 75/2023), este requisito foi reduzido para **6 pontos** para os trabalhadores que os acumulem nos anos de 2024 ou subsequentes.  Portanto, o número de pontos necessário é, regra geral, de **8**, podendo ser de **6** nos termos da medida especial em vigor.",É necessário acumular 8 pontos nas avaliações do desempenho para haver alteração obrigatória para a posição remuneratória imediatamente seguinte.,85.0
46,Que valor corresponde a uma menção máxima em termos de pontos para progressão na carreira?,"  Com base no contexto fornecido, uma menção máxima corresponde a **três pontos** para efeitos de alteração do posicionamento remuneratório (progressão na carreira).   É de referir que, para o ciclo de avaliação do biénio de 2023/2024, aplicava-se uma norma transitória que atribuía **seis pontos** por cada menção máxima.",Uma menção máxima corresponde a três pontos para efeitos de alteração de posicionamento remuneratório.,80.0
47,Qual o Infotipo utilizado para registar ausências no SIGRHV?,"  Com base no contexto fornecido, o Infotipo utilizado para registar ausências é o **Infotipo 2001** (Ausências). O documento indica explicitamente que este infotipo serve para criar, alterar, eliminar e bloquear registos de ausências.",O Infotipo utilizado para registar ausências é o IT 2001 - Ausências.,90.0
48,"Em que Infotipo do SIGRHV devem ser registadas ausências, como por exemplo o descanso compensatório?","  Com base no contexto fornecido:  * O registo geral de ausências deve ser efetuado no **Infotipo 2001 - Ausências**. * Relativamente ao **descanso compensatório** (subtipo 61), o contexto especifica que este é gerado automaticamente pela avaliação de tempos e a sua modificação a partir do Infotipo 2006 não é possível. Caso seja necessário um ajuste manual, este deve ser registado no **Infotipo 2013 - Correções de contingente**. * O **Infotipo 2006** destina-se apenas à gestão dos direitos/contingentes de ausência, não ao registo direto de ausências como o descanso compensatório.",As ausências devem ser registadas no IT 2001 - Ausências.,60.0
49,Quais são os requisitos de altura para oficiais na área funcional Sapador de Engenharia?,"  Com base no contexto fornecido, para a Área Funcional de **Sapador de Engenharia** na categoria de **Oficiais**, os requisitos de altura são: - **156 cm** para o sexo feminino; - **160 cm** para o sexo masculino.",Os requisitos de altura para oficiais na área funcional Sapador de Engenharia são 156cm (feminino) e 160cm (masculino).,99.0
50,Qual é a área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia?,"  Com base no contexto fornecido, a área geográfica de prestação de serviço preferencial para a área funcional **Sapador de Engenharia** é:  * **Espinho, S. Margarida e Tancos.**  Caso a sua pergunta se refira especificamente à categoria **Sapador de Engenharia - 12**, o contexto indica: * **Todas, mas nos primeiros 2 anos terá de prestar serviço em U/E/O da especialidade, em Aveiro, Espinho, Santa Margarida ou Tancos.**","A área geográfica de prestação de serviço preferencial para Sapador de Engenharia é Espinho, S. Margarida e Tancos.",90.0
