Query ID,Query,Received Response,Expected Response,Meaning Acc (%)
11,Qual é a remuneração total de um Tenente-General (TGEN) com PR 2 em 2024?,"  A remuneração total de um Tenente-General (TGEN) com PR 2 em 2024 é **5 496,86 €**.","A remuneração total de um Tenente-General (TGEN) PR 2 é 5.496,86 €.",100.0
12,"Quantas horas de trabalho suplementar por ano são permitidas, por trabalhador, segundo a lei geral?","  De acordo com a legislação geral, as horas de trabalho suplementar permitidas por ano variam conforme o tamanho da empresa e o tipo de trabalhador:  - **Micro ou pequenas empresas**: Até 175 horas por ano. - **Médias ou grandes empresas**: Até 150 horas por ano. - **Trabalhadores a tempo parcial**: 80 horas ou proporção equivalente ao trabalho a tempo completo.  Além disso, mediante acordos coletivos de trabalho, esses limites podem ser aumentados para até 200 horas por ano. Em casos específicos, como força maior ou prevenção de danos graves, pode haver exceções previstas na legislação.","O limite de trabalho suplementar é de 150 horas de trabalho por ano, por trabalhador.",50.0
13,Qual o número máximo de horas de trabalho suplementar por dia normal de trabalho?,  O número máximo de horas de trabalho suplementar por dia normal de trabalho é **duas horas**.,O limite é de duas horas por dia normal de trabalho.,100.0
14,Qual o Infotipo utilizado para registar contingentes de presença no SIGRHV?,  O Infotipo utilizado para registar contingentes de presença no SIGRHV é o **2007 - Contingentes de Presenças**.,O Infotipo utilizado para registar contingentes de presença é o IT 2007 - Contingentes de presença.,95.0
15,Qual é o Infotipo do SIGRHV utilizado para registar contingentes de presença?,"  O Infotipo utilizado no SIGRHV para registar contingentes de presença é o **Infotipo 2007 - Contingentes de Presença**. Este infotipo serve para gerir os direitos ao trabalho suplementar, incluindo horas extras aprovadas ou por aprovar.  Resposta:   O Infotipo utilizado no SIGRHV para registar contingentes de presença é o **2007 - Contingentes de Presença**.",O Infotipo utilizado para registar contingentes de presença é o IT 2007 - Contingentes de presença.,85.0
16,Quais são as penas disciplinares aplicáveis aos militares dos quadros permanentes nas situações do ativo ou de reserva?,"  As penas disciplinares aplicáveis aos militares dos quadros permanentes nas situações do ativo ou de reserva são as seguintes:  1. **Repreensão**   2. **Repreensão agravada**   3. **Proibição de saída**   4. **Suspensão de serviço**   5. **Prisão disciplinar**   6. **Reforma compulsiva**   7. **Separação de serviço**  Estas penas são aplicadas conforme a gravidade da infração cometida pelo militar e podem afetar diferentes aspectos do seu serviço, como promoções, tempo de serviço efetivo e direitos associados à sua condição militar.","As penas disciplinares aplicáveis aos militares dos quadros permanentes no ativo ou reserva são: repreensão, repreensão agravada, proibição de saída, suspensão de serviço, prisão disciplinar, reforma compulsiva e separação de serviço.",90.0
17,Qual a duração máxima da pena de proibição de saída?,  A duração máxima da pena de proibição de saída é de **20 dias**.,A pena de proibição de saída tem duração não superior a 20 dias.,100.0
18,O que consiste a pena de repreensão agravada para oficiais e sargentos?,"  A pena de repreensão agravada consiste na declaração feita ao infrator de que sofre reparo por ter praticado uma infração disciplinar. Para oficiais e sargentos, essa sanção é aplicada na presença de outros oficiais ou sargentos de posto superior ou igual, mas mais antigos, da unidade a que o infrator pertencer.","A repreensão agravada a oficiais e sargentos é dada na presença de outros oficiais ou sargentos, respetivamente de posto superior ou igual, mas, neste caso, mais antigos, da unidade, estabelecimento ou órgão a que o infrator pertencer.",90.0
19,Qual é o período de suspensão de serviço que pode ser aplicado como pena disciplinar?,  O período de suspensão de serviço que pode ser aplicado como pena disciplinar varia entre **cinco e noventa dias**.,"A pena de suspensão de serviço traduz-se no afastamento completo do serviço por um período que for fixado, entre cinco e 90 dias.",95.0
20,A que consiste a pena de separação de serviço?,"  A pena de separação de serviço consiste no afastamento definitivo das Forças Armadas, com perda da condição de militar, abate aos quadros permanentes e privação do uso de uniforme, distintivos, insígnias e medalhas militares. Apesar disso, o direito à pensão de reforma é mantido.","A separação de serviço consiste no afastamento definitivo das Forças Armadas, com perda da condição de militar, abate aos quadros permanentes e privação do uso de uniforme, distintivos, insígnias e medalhas militares, sem prejuízo do direito à pensão de reforma.",90.0
21,Qual o código de transação para atualizar dados mestre de pessoal no SIGRHV?,  O código de transação para atualizar dados mestre de pessoal no SIGRHV é **PA30**.,O código de transação para atualizar dados mestre de pessoal é PA30.,100.0
22,Qual é o Infotipo utilizado para registar movimentos e mobilidades de pessoal?,  O Infotipo utilizado para registar movimentos e mobilidades de pessoal é o **Infotipo 9011 - Movimentos e Mobilidades**.  Resposta:   O Infotipo utilizado para registar movimentos e mobilidades de pessoal é o **9011 - Movimentos e Mobilidades**.,O Infotipo utilizado para registar movimentos e mobilidades é o IT 9011 - Movimentos e Mobilidades.,95.0
23,Que medida deve ser executada para registar uma reclassificação de um militar?,"  A medida que deve ser executada para registar uma reclassificação de um militar é a **B4 - Reclassificação/Transf.QEsp**, utilizando a transação **PA40** no sistema de recursos humanos.  Resposta: A medida B4 - Reclassificação/Transf.QEsp, executada através da transação PA40.","A medida a executar é Reclassificação / Transferência de Quadro Especial, onde será registada a nova especialidade no IT0337 – Categoria / Posto.",75.0
24,Onde devem ser registados os documentos que constituem o Processo Individual do militar?,"  Os documentos que constituem o Processo Individual do militar devem ser registados nos **Documentos de Matrícula**, conforme previsto no ponto 108. Processo Individual e na secção 234. Arquivo de documentos, onde se estabelece que os documentos são registados, numerados, classificados e arquivados em capa com as informações pertinentes.  **Resposta:** Os documentos devem ser registados nos Documentos de Matrícula do Processo Individual, conforme descrito nas normas referidas.","Os documentos devem ser registados no IT Índice de documentos (IT 9009), que tem como objetivo o registo dos vários documentos que irão constituir o Processo Individual do militar.",20.0
25,Qual é a área geográfica de prestação de serviço preferencial para Operações Especiais de Sargentos?,  A área geográfica de prestação de serviço preferencial para Operações Especiais de Sargentos é **Lamego**.,A área geográfica de prestação de serviço preferencial para Operações Especiais é Lamego.,100.0
26,Quantas especialidades existem para admissão de Praças em Regime de Contrato Especial (RCE)?,  Existem 14 especialidades aprovadas para admissão de Praças em Regime de Contrato Especial (RCE).,Existem 14 especialidades para a admissão de Praças em Regime de Contrato Especial.,98.0
27,Qual a escolaridade mínima exigida para admissão como Praça em RCE?,"  A escolaridade mínima exigida para admissão como Praça no Regime de Contrato Especial (RCE) é o Ensino Secundário completo, equivalente ao 12º ano ou habilitações legalmente equivalentes ao Nível 3 do Quadro Nacional de Qualificações (QNQ).","É necessário o Ensino Secundário completo (12º ano), ou habilitações legalmente equivalentes ao Nível 3 do Quadro Nacional de Qualificações.",98.0
28,Quantos turnos de incorporação CFO/CEFO/CFS estavam previstos para 2024 segundo o Plano de Formação Anual?,"  De acordo com o Plano de Formação Anual 2024 (PFA2024), estavam previstos **dois turnos** de incorporação para os cursos de formação de Oficiais e Sargentos (CFO/CEFO/CFS) no decorrer de 2024.",Estavam previstos dois (02) turnos de incorporação CFO/CEFO/CFS no decorrer de 2024.,98.0
29,Qual era o efetivo máximo previsto para o 1º CFO/CEFO/CFS 2024?,  O efetivo máximo previsto para o 1º CFO/CEFO/CFS 2024 era de **96 Oficiais** e **135 Sargentos**.,Estava previsto um efetivo máximo de 96 Oficiais e 135 Sargentos para o 1º CFO/CEFO/CFS 2024.,100.0
30,Qual é a remuneração base de um Major (MAJ) PR 3 em 2024?,"  A remuneração base de um Major (MAJ) com PR 3 em 2024 é **2 620,23 €**.  ---  **Resposta:**   A remuneração base de um Major (MAJ) PR 3 em 2024 é **2 620,23 €**.","A remuneração base (RB) de um Major (MAJ) PR 3 é 2.620,23 €.",100.0
31,Qual a remuneração total de um 1º Sargento (1SAR) NR 20 em 2024?,"  A remuneração total de um 1º Sargento (1SAR) NR 20 em 2024 é **1 952,66 €**.  Resposta: A remuneração total de um 1º Sargento (1SAR) NR 20 em 2024 é **1 952,66 €**.","A remuneração total de um 1º Sargento (1SAR) NR 20 é 2.015,82 €.",10.0
32,Quantos anos de serviço efetivo são necessários para obter a medalha de ouro de comportamento exemplar?,"  Para obter a Medalha de Ouro de Comportamento Exemplar são necessários **30 anos** de serviço efetivo sem quaisquer penas disciplinares ou criminais.  Resposta:   A medalha de ouro de comportamento exemplar é concedida ao militar que conte 30 anos de serviço efectivo, sem qualquer pena disciplinar ou criminal.","São necessários 30 anos de serviço efetivo, sem qualquer pena disciplinar ou criminal, para obter a medalha de ouro de comportamento exemplar.",98.0
33,Quantos anos de serviço são necessários para a medalha de prata de comportamento exemplar?,"  Para a Medalha de Prata de Comportamento Exemplar são necessários **15 anos** de serviço efetivo sem quaisquer penas disciplinares ou criminais, ou tendo completado o mesmo período após sofrer pena não privativa de liberdade.  Resposta: 15 anos.",São necessários 15 anos de serviço efetivo sem qualquer pena disciplinar ou criminal para a medalha de prata de comportamento exemplar.,90.0
34,Quais são as bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA)?,"  As bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA) são:  1. **Avaliação Individual (AI)** - avalia o desempenho em cargos e funções. 2. **Avaliação da Formação (AF)** - aprecia os resultados obtidos em cursos, ciclos de estudos, tirocínios e estágios. 3. **Avaliação Disciplinar (AD)** - avalia louvores e penas disciplinares e criminais. 4. **Antiguidade no Posto (AP)** - valora o tempo de permanência no posto atual. 5. **Avaliação Complementar (AC)** - aprecia elementos do currículo e potencial do militar.  Estas bases são integradas com ponderações específicas, totalizando 100%, conforme regulamentado.","As bases do SAMMFA são: a avaliação individual (AI), a avaliação da formação (AF), a avaliação disciplinar (AD), a antiguidade no posto (AP) e a avaliação complementar (AC).",95.0
35,"Segundo a Lei Geral do Trabalho em Funções Públicas, qual é o limite máximo da sanção disciplinar de multa (por infração e por ano)?","  Segundo a Lei Geral do Trabalho em Funções Públicas, o limite máximo da sanção disciplinar de multa é:  - **Por infração**: Até seis vezes a remuneração base diária. - **Por ano**: Até noventa dias de remuneração base.  Portanto, a sanção de multa não pode exceder estes limites.",A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,95.0
36,Como é calculada a antiguidade no posto para efeitos de promoção?,"  A antiguidade no posto para efeitos de promoção é calculada da seguinte forma:  1. **Períodos Excluídos**: Não contam como antiguidade períodos de inatividade por motivos disciplinares ou criminais, ausências ilegítimas, licenças ilimitadas e serviço prestado antes do ingresso nos Quadros Permanentes (QP).  2. **Quantificação da Antiguidade**: A antiguidade é contabilizada a partir da data fixada no documento oficial de promoção. Cada dia de serviço efetivo vale 0,005 pontos, somados e arredondados às centésimas.  3. **Promoções por Escolha**: Para promoções por escolha, desconta-se o valor correspondente ao número de anos igual ao menor tempo mínimo no posto, sem exceder 20 pontos.  4. **Tempo de Serviço Efetivo**: A antiguidade é medida a partir da data de ingresso no posto, considerando apenas o tempo efetivo de serviço.  5. **Utilização do Sistema SAP**: O cálculo é realizado através do Infotipo 0553 (IT0553), selecionando o subtipo adequado (como 9009 - Antiguidade AP) e executando a contagem a partir da data desejada.  Portanto, a antiguidade no posto para promoção é determinada pelo tempo efetivo de serviço, excluindo períodos não elegíveis, convertido em pontos e ajustado conforme as regras específicas de cada modalidade de promoção.","Para a quantificação da antiguidade é atribuído a cada dia de serviço efetivo um valor de 0,005 valores, sendo a soma dos valores arredondada às centésimas.",75.0
37,Qual é o Infotipo SAP utilizado para registar o posto ou categoria profissional de militares?,  O Infotipo SAP utilizado para registar o posto ou categoria profissional de militares é **0337**.,O Infotipo utilizado é o IT 0337 - Posto / Categoria Profissional.,85.0
38,Qual a finalidade do SAMMFA?,"  A finalidade do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA) é determinar o mérito dos militares com vistas a uma gestão correta dos recursos humanos nas Forças Armadas. Isso inclui aspectos como recrutamento, seleção, formação, promoção, desempenho de cargos e funções, e renovação contratual. Além disso, o SAMMFA visa compatibilizar as competências dos militares com os interesses e necessidades da instituição militar, incentivar o cumprimento das missões e estimular o aperfeiçoamento técnico-militar.","O SAMMFA tem por finalidade determinar o mérito do militar, tendo em vista uma correta gestão dos recursos humanos, designadamente quanto a recrutamento e seleção, formação, promoção, progressão horizontal, desempenho de cargos e renovação contratual.",90.0
39,Qual é o limite máximo de dias que pode ser aplicado como sanção de suspensão para trabalhadores em funções públicas?,"  O limite máximo de dias que pode ser aplicado como sanção de suspensão para trabalhadores em funções públicas é **240 dias por ano**.  **Explicação:** De acordo com o Artigo 181.º, a sanção de suspensão varia entre 20 e 90 dias por cada infração, num máximo de 240 dias por ano.","A sanção de suspensão varia entre 20 e 90 dias por cada infração, num máximo de 240 dias por ano.",95.0
40,Quais são as sanções disciplinares aplicáveis aos trabalhadores em funções públicas?,"  As sanções disciplinares aplicáveis aos trabalhadores em funções públicas são as seguintes:  - **Repreensão escrita**: Consiste num mero reparo pela irregularidade praticada.  - **Multa**: É fixada em quantia certa, não podendo exceder seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.  - **Suspensão**: Consiste no afastamento completo do trabalhador do órgão ou serviço durante o período da sanção, variando entre 20 e 90 dias por cada infração, num máximo de 240 dias por ano.  - **Despedimento disciplinar**: Consiste no afastamento definitivo do órgão ou serviço do trabalhador com contrato de trabalho em funções públicas, cessando o vínculo de emprego público.  - **Demissão**: Consiste no afastamento definitivo do órgão ou serviço do trabalhador nomeado, cessando o vínculo de emprego público.  Adicionalmente, aos titulares de cargos dirigentes e equiparados é aplicável a sanção disciplinar de **cessação da comissão de serviço**, a título principal ou acessório.","As sanções disciplinares aplicáveis são: repreensão escrita, multa, suspensão, despedimento disciplinar ou demissão.",95.0
41,Qual é o prazo de prescrição do procedimento disciplinar quando o trabalhador não foi notificado da decisão final?,"  O prazo de prescrição do procedimento disciplinar quando o trabalhador não foi notificado da decisão final é de **18 meses**, contados a partir da data em que o procedimento foi instaurado.","O procedimento disciplinar prescreve decorridos 18 meses, a contar da data em que foi instaurado, quando o trabalhador não tenha sido notificado da decisão final nesse prazo.",95.0
42,Qual o valor máximo que pode ter a sanção de multa para trabalhadores em funções públicas?,  O valor máximo da sanção de multa para trabalhadores em funções públicas é fixado em seis remunerações base diárias por cada infração e não pode exceder o total correspondente a 90 dias de remuneração base anualmente.,A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,95.0
43,Quais são as carreiras gerais no âmbito da função pública?,"  As carreiras gerais no âmbito da função pública são:  - **Técnico superior**: Carreira de grau de complexidade funcional 3, destinada a profissionais com licenciatura ou grau académico superior.  - **Assistente técnico**: Carreira de grau de complexidade funcional 2, compreendendo funções executivas de aplicação de métodos e processos em áreas comuns e instrumentais.  - **Assistente operacional**: Carreira de grau de complexidade funcional 1, envolvendo funções executivas de caráter manual ou mecânico, com esforço físico e responsabilidade por equipamentos.  Estas carreiras são gerais porque atendem à generalidade dos órgãos ou serviços na Administração Pública.","São carreiras gerais: Técnico Superior, Assistente Técnico e Assistente Operacional.",90.0
44,Quantas posições remuneratórias mínimas tem a categoria inferior numa carreira pluricategorial?,  A categoria inferior numa carreira pluricategorial tem um mínimo de oito posições remuneratórias.  Resposta: A categoria inferior numa carreira pluricategorial tem um mínimo de oito posições remuneratórias.,À categoria inferior corresponde um número mínimo de oito posições remuneratórias.,98.0
45,Quantos pontos são necessários para alterar obrigatoriamente de posição remuneratória na carreira de trabalhador em funções públicas?,  Para alterar obrigatoriamente de posição remuneratória na carreira de um trabalhador em funções públicas são necessários **8 pontos** acumulados nas avaliações do desempenho.,É necessário acumular 8 pontos nas avaliações do desempenho para haver alteração obrigatória para a posição remuneratória imediatamente seguinte.,100.0
46,Que valor corresponde a uma menção máxima em termos de pontos para progressão na carreira?,"  Uma menção máxima corresponde a seis pontos para progressão na carreira, conforme estabelecido no Decreto-Lei n.º 75/2023 de 29 de agosto, que entrou em vigor em 2024.  Resposta: Uma menção máxima vale seis pontos para efeitos de progressão na carreira.",Uma menção máxima corresponde a três pontos para efeitos de alteração de posicionamento remuneratório.,10.0
47,Qual o Infotipo utilizado para registar ausências no SIGRHV?,  O Infotipo utilizado para registar ausências no SIGRHV é o **Infotipo 2001**.,O Infotipo utilizado para registar ausências é o IT 2001 - Ausências.,95.0
48,"Em que Infotipo do SIGRHV devem ser registadas ausências, como por exemplo o descanso compensatório?","  As ausências, como o descanso compensatório, devem ser registadas no **Infotipo 2006 - Contingente de Ausências** do SIGRHV. Este infotipo é utilizado para gerir os direitos à ausência e definir os períodos durante os quais os colaboradores estão autorizados a ficar sem trabalhar, como férias ou descanso compensatório.  Resposta: **Infotipo 2006 - Contingente de Ausências**",As ausências devem ser registadas no IT 2001 - Ausências.,30.0
49,Quais são os requisitos de altura para oficiais na área funcional Sapador de Engenharia?,  Os requisitos de altura para oficiais na área funcional Sapador de Engenharia são:  - Feminino: 156cm a 190cm - Masculino: 160cm a 190cm,Os requisitos de altura para oficiais na área funcional Sapador de Engenharia são 156cm (feminino) e 160cm (masculino).,35.0
50,Qual é a área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia?,"  A área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia inclui Espinho, S. Margarida e Tancos. Durante os primeiros dois anos, também poderá prestar serviço em Aveiro.  Resposta: A área geográfica preferencial é Espinho, Santa Margarida, Tancos e, nos primeiros dois anos, Aveiro.","A área geográfica de prestação de serviço preferencial para Sapador de Engenharia é Espinho, S. Margarida e Tancos.",85.0
