Query ID,Query,Received Response,Expected Response,Meaning Acc (%)
28,Quantos turnos de incorporação CFO/CEFO/CFS estavam previstos para 2024 segundo o Plano de Formação Anual?,"  De acordo com o Plano de Formação Anual 2024 (PFA 2024), estavam previstos **dois (02) turnos** de incorporação CFO/CEFO/CFS no decorrer de 2024.",Estavam previstos dois (02) turnos de incorporação CFO/CEFO/CFS no decorrer de 2024.,100.0
29,Qual era o efetivo máximo previsto para o 1º CFO/CEFO/CFS 2024?,"  Com base no contexto fornecido, para o 1º CFO/CEFO/CFS 2024, está previsto um efetivo máximo de **96 Oficiais e 135 Sargentos**.",Estava previsto um efetivo máximo de 96 Oficiais e 135 Sargentos para o 1º CFO/CEFO/CFS 2024.,98.0
30,Qual é a remuneração base de um Major (MAJ) PR 3 em 2024?,"  Com base no contexto fornecido, a remuneração base (RB) de um Major (MAJ) com PR 3 em 2024 é de **2 620,23 €**.","A remuneração base (RB) de um Major (MAJ) PR 3 é 2.620,23 €.",98.0
31,Qual a remuneração total de um 1º Sargento (1SAR) NR 20 em 2024?,"  Com base no contexto fornecido, a remuneração total de um 1º Sargento (1SAR) com a posição remuneratória (NR) 20 em 2024 é de **2 015,82 €**.   Este valor resulta da soma da remuneração base (1 596,52 €) e do suplemento da condição militar (419,30 €), conforme registado na Tabela Remuneratória dos Militares 2024 incluída no documento.","A remuneração total de um 1º Sargento (1SAR) NR 20 é 2.015,82 €.",98.0
32,Quantos anos de serviço efetivo são necessários para obter a medalha de ouro de comportamento exemplar?,"  Com base no contexto fornecido, são necessários **30 anos de serviço efetivo** para obter a medalha de ouro de comportamento exemplar, desde que o militar não tenha sofrido qualquer pena disciplinar ou criminal.","São necessários 30 anos de serviço efetivo, sem qualquer pena disciplinar ou criminal, para obter a medalha de ouro de comportamento exemplar.",100.0
33,Quantos anos de serviço são necessários para a medalha de prata de comportamento exemplar?,"  De acordo com o contexto fornecido, são necessários **15 anos de serviço efectivo** para a concessão da medalha de prata de comportamento exemplar. Este período deve ser cumprido sem qualquer pena disciplinar ou criminal, ou, caso o militar tenha sofrido pena não privativa de liberdade, deve completar um período igual sem sofrer nova pena.",São necessários 15 anos de serviço efetivo sem qualquer pena disciplinar ou criminal para a medalha de prata de comportamento exemplar.,95.0
34,Quais são as bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA)?,"  Com base no contexto fornecido, as bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA) são:  - Avaliação individual (AI); - Avaliação da formação (AF); - Avaliação disciplinar (AD); - Antiguidade no posto (AP); - Avaliação complementar (AC).","As bases do SAMMFA são: a avaliação individual (AI), a avaliação da formação (AF), a avaliação disciplinar (AD), a antiguidade no posto (AP) e a avaliação complementar (AC).",100.0
35,"Segundo a Lei Geral do Trabalho em Funções Públicas, qual é o limite máximo da sanção disciplinar de multa (por infração e por ano)?","  De acordo com o Artigo 181.º da Lei Geral do Trabalho em Funções Públicas (LTFP), a sanção disciplinar de multa não pode exceder:  * **Por cada infração:** o valor correspondente a **seis remunerações base diárias**; * **Por ano:** um valor total correspondente à **remuneração base de 90 dias**.",A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,100.0
36,Como é calculada a antiguidade no posto para efeitos de promoção?,"  Com base no contexto fornecido, a antiguidade no posto para efeitos de promoção é calculada da seguinte forma:  * **Base de cálculo:** Consiste na quantificação do tempo de serviço efetivo no respetivo posto, contabilizado nos termos do EMFAR, a partir da data fixada no documento oficial de promoção e medida em dias (Art.º 36.º e Art.º 31.º). * **Valorização diária:** Para a quantificação, é atribuído a cada dia de serviço efetivo um valor de `0,005`. A soma destes valores é arredondada às centésimas (Art.º 36.º, n.º 2). * **Promoção por escolha:** Caso a promoção seja por escolha, ao valor apurado é descontado o valor correspondente ao número de anos igual ao menor dos tempos mínimos no posto, estabelecidos no EMFAR para os militares em apreciação, desprezando-se valores superiores a 20 (Art.º 36.º, n.º 3). * **Períodos que não contam:** Para efeitos de promoção, **não** é considerada como antiguidade:   * O tempo decorrido na situação de inatividade temporária por motivo de pena de natureza criminal ou disciplinar;   * O tempo de ausência ilegítima e de deserção;   * O tempo de permanência na situação de licença ilimitada;   * O tempo de serviço prestado antes do ingresso nos QP (Art.º 182.º).  Desta forma, a contagem reporta-se estritamente ao tempo de serviço efetivo a partir da data de antiguidade no posto, excluindo os períodos acima referidos.","Para a quantificação da antiguidade é atribuído a cada dia de serviço efetivo um valor de 0,005 valores, sendo a soma dos valores arredondada às centésimas.",85.0
37,Qual é o Infotipo SAP utilizado para registar o posto ou categoria profissional de militares?,"  Com base no contexto fornecido, o Infotipo SAP utilizado para registar o posto ou categoria profissional de militares é o **Infotipo 0337** (referido no documento como `Infotipo 0337 - Posto / Categoria Profissional` ou `Infotipo 0337 - Posto e Categoria`).",O Infotipo utilizado é o IT 0337 - Posto / Categoria Profissional.,95.0
38,Qual a finalidade do SAMMFA?,"  Com base no contexto fornecido, a finalidade do SAMMFA é determinar o mérito do militar, tendo em vista uma correta gestão dos recursos humanos nos ramos das Forças Armadas, designadamente quanto a: - Recrutamento e seleção; - Formação e aperfeiçoamento; - Promoção; - Progressão horizontal; - Desempenho de cargos e exercício de funções; - Renovação contratual.  Além disso, o SAMMFA visa ainda: - Compatibilizar as competências do avaliado com os interesses e as necessidades da instituição militar; - Contribuir para incentivar o cumprimento das missões e tarefas, bem como estimular o aperfeiçoamento técnico-militar; - Atualizar e melhorar o conhecimento do potencial humano existente.","O SAMMFA tem por finalidade determinar o mérito do militar, tendo em vista uma correta gestão dos recursos humanos, designadamente quanto a recrutamento e seleção, formação, promoção, progressão horizontal, desempenho de cargos e renovação contratual.",80.0
39,Qual é o limite máximo de dias que pode ser aplicado como sanção de suspensão para trabalhadores em funções públicas?,"  Com base no contexto fornecido, a sanção de suspensão varia entre 20 e 90 dias por cada infração, num máximo de **240 dias por ano**. (Artigo 181.º, n.º 4)","A sanção de suspensão varia entre 20 e 90 dias por cada infração, num máximo de 240 dias por ano.",100.0
40,Quais são as sanções disciplinares aplicáveis aos trabalhadores em funções públicas?,"  Com base no contexto fornecido, as sanções disciplinares aplicáveis aos trabalhadores em funções públicas são: - Repreensão escrita; - Multa; - Suspensão; - Despedimento disciplinar ou demissão.  Adicionalmente, aos titulares de cargos dirigentes e equiparados, é aplicável a sanção disciplinar de **cessação da comissão de serviço** (a título principal ou acessório).","As sanções disciplinares aplicáveis são: repreensão escrita, multa, suspensão, despedimento disciplinar ou demissão.",90.0
41,Qual é o prazo de prescrição do procedimento disciplinar quando o trabalhador não foi notificado da decisão final?,"  De acordo com o contexto fornecido, o procedimento disciplinar prescreve decorridos **18 meses** (Artigo 178.º) ou **um ano** (Artigo 329.º), a contar da data em que foi instaurado, caso o trabalhador não tenha sido notificado da decisão final dentro desse prazo.","O procedimento disciplinar prescreve decorridos 18 meses, a contar da data em que foi instaurado, quando o trabalhador não tenha sido notificado da decisão final nesse prazo.",75.0
42,Qual o valor máximo que pode ter a sanção de multa para trabalhadores em funções públicas?,"  Com base no contexto fornecido (Artigo 181.º), a sanção de multa para trabalhadores em funções públicas **não pode exceder o valor correspondente a seis remunerações base diárias por cada infração**, tendo um **valor total máximo correspondente à remuneração base de 90 dias por ano**.",A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,100.0
43,Quais são as carreiras gerais no âmbito da função pública?,"  Com base no contexto fornecido, as carreiras gerais no âmbito da função pública são: - Técnico superior; - Assistente técnico; - Assistente operacional.","São carreiras gerais: Técnico Superior, Assistente Técnico e Assistente Operacional.",100.0
44,Quantas posições remuneratórias mínimas tem a categoria inferior numa carreira pluricategorial?,"  Com base no contexto fornecido, à categoria inferior de uma carreira pluricategorial corresponde um número mínimo de **oito** posições remuneratórias.",À categoria inferior corresponde um número mínimo de oito posições remuneratórias.,100.0
45,Quantos pontos são necessários para alterar obrigatoriamente de posição remuneratória na carreira de trabalhador em funções públicas?,"  Com base no contexto fornecido, a resposta depende do regime aplicável ao trabalhador:  * **Regra geral:** São necessários **8 pontos** acumulados nas avaliações de desempenho para que haja lugar à alteração obrigatória do posicionamento remuneratório (Artigo 156.º, n.º 7, da LTFP). * **Regime especial:** Para trabalhadores que foram impactados pelos períodos de congelamento remuneratório (entre 30 de agosto de 2005 e 31 de dezembro de 2007, e entre 1 de janeiro de 2011 e 31 de dezembro de 2017), o Decreto-Lei n.º 75/2023 reduz este requisito para **6 pontos**, desde que reúnam requisitos cumulativos específicos (como ter 18 ou mais anos de exercício de funções integrados em carreira).  Ambas as situações estão previstas no contexto e visam garantir a alteração obrigatória para a posição remuneratória imediatamente seguinte à detida.",É necessário acumular 8 pontos nas avaliações do desempenho para haver alteração obrigatória para a posição remuneratória imediatamente seguinte.,85.0
46,Que valor corresponde a uma menção máxima em termos de pontos para progressão na carreira?,"  De acordo com o contexto fornecido, uma menção máxima corresponde a **três pontos** para efeitos de progressão na carreira (alteração do posicionamento remuneratório).   *(Nota: O contexto refere ainda uma norma transitória para 2025 que prevê a contagem de seis pontos por cada menção máxima, mas a regra geral indicada é de três pontos.)*",Uma menção máxima corresponde a três pontos para efeitos de alteração de posicionamento remuneratório.,90.0
47,Qual o Infotipo utilizado para registar ausências no SIGRHV?,"  Com base no contexto fornecido, o Infotipo utilizado para registar ausências é o **Infotipo 2001**. Este serve especificamente para criar, alterar, eliminar ou bloquear registos de ausências.",O Infotipo utilizado para registar ausências é o IT 2001 - Ausências.,85.0
48,"Em que Infotipo do SIGRHV devem ser registadas ausências, como por exemplo o descanso compensatório?","  Com base no contexto fornecido:  * Para o registo geral de ausências, deve utilizar o **Infotipo 2001**. * Relativamente ao **descanso compensatório** (subtipo 61), este é **gerado automaticamente pela avaliação de tempos** e não pode ser modificado diretamente no Infotipo 2006. Caso seja necessário efetuar um ajuste manual a este contingente, o procedimento indicado é utilizar o **Infotipo 2013 - Correções de contingente**.",As ausências devem ser registadas no IT 2001 - Ausências.,65.0
49,Quais são os requisitos de altura para oficiais na área funcional Sapador de Engenharia?,"  Com base no contexto fornecido, para a categoria de **Oficial** na Área Funcional de Sapador de Engenharia, o requisito de altura é de **156 cm para mulheres** e **160 cm para homens**.",Os requisitos de altura para oficiais na área funcional Sapador de Engenharia são 156cm (feminino) e 160cm (masculino).,98.0
50,Qual é a área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia?,"  De acordo com o contexto fornecido, a área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia é **Espinho, S. Margarida e Tancos**.  O contexto indica também a opção **Todas**, com a condição de que, nos primeiros 2 anos, terá de prestar serviço em U/E/O da especialidade, em Aveiro, Espinho, Santa Margarida ou Tancos.","A área geográfica de prestação de serviço preferencial para Sapador de Engenharia é Espinho, S. Margarida e Tancos.",88.0
